"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15_b","c15_c","k12","k7","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","province","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","occ","job","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2020",2020,421,1,1972,99,7,5,1,5,3,5,5,1,50000,NA,7,7,5,2,2,2009,2,"湖北省",0,37,2,0,1,4,99,0,1,0,0,50000,7,7,1,3,3,1,1
"2021",2021,421,1,1968,99,3,5,1,5,1,5,5,2,10000,NA,997,997,7,2,2,2009,2,"湖北省",0,41,2,0,0,2,99,0,1,0,NA,10000,997,997,0,3,3,1,1
"2022",2022,421,2,1947,10,4,5,1,97,997,997,5,1,36000,NA,77,3,5,1,2,2009,2,"湖北省",0,62,3,1,1,3,10,0,1,0,0,36000,3,77,1,4,3,1,1
"2023",2023,421,2,1984,15,6,5,1,97,997,997,5,1,8,NA,997,997,5,1,3,2009,2,"湖北省",0,25,1,1,1,4,15,0,1,0,0,NA,997,997,0,4,2,1,0
"2024",2024,421,2,1970,8,3,5,1,97,997,997,5,4,12000,NA,5,1,7,1,2,2009,2,"湖北省",0,39,2,1,0,2,8,0,1,0,NA,12000,1,5,1,4,3,1,1
"2025",2025,421,1,1951,7,3,5,1,97,997,997,5,1,8,NA,5,2,5,1,1,2009,2,"湖北省",0,58,3,0,1,2,7,0,1,0,0,NA,2,5,1,4,4,1,1
"2026",2026,421,1,1968,12,6,5,1,97,997,997,5,1,8,NA,7,2,5,2,2,2009,2,"湖北省",0,41,2,0,1,4,12,0,1,0,0,NA,2,7,1,3,3,1,1
"2027",2027,421,1,1974,9,5,5,1,97,997,997,5,1,8,NA,3,8,5,1,2,2009,2,"湖北省",0,35,2,0,1,3,9,0,1,0,0,NA,8,3,0,4,3,1,1
"2028",2028,421,1,1991,11,4,5,9,97,997,997,5,5,8,NA,997,997,7,2,2,2009,2,"湖北省",0,18,1,0,0,3,11,0,NA,0,NA,NA,997,997,0,3,3,1,1
"2029",2029,421,2,1985,7,3,5,1,97,997,997,5,1,8,NA,997,997,5,1,2,2009,2,"湖北省",0,24,1,1,1,2,7,0,1,0,0,NA,997,997,0,4,3,1,1
"2030",2030,421,2,1973,12,6,5,1,97,997,997,5,1,8,NA,10,2,5,1,2,2009,2,"湖北省",0,36,2,1,1,4,12,0,1,0,0,NA,2,10,1,4,3,1,1
"2031",2031,421,1,1973,11,3,5,1,97,997,997,5,1,8,NA,5,10,5,1,2,2009,2,"湖北省",0,36,2,0,1,2,11,0,1,0,0,NA,10,5,0,4,3,1,1
"2032",2032,421,1,1977,15,7,5,1,1,9,9,5,1,8,NA,7,2,5,1,1,2009,2,"湖北省",0,32,2,0,1,4,15,0,1,1,0,NA,2,7,1,4,4,1,1
"2033",2033,421,2,1954,9,3,5,1,1,5,5,9,1,30000,NA,997,997,1,2,2,2009,2,"湖北省",0,55,3,1,1,2,9,0,1,1,1,30000,997,997,0,3,3,1,1
"2034",2034,421,2,1971,21,9,5,1,1,1,9,5,2,40000,NA,9,6,7,2,2,2009,2,"湖北省",0,38,2,1,0,4,21,0,1,1,NA,40000,6,9,1,3,3,1,1
"2035",2035,421,2,1986,18,7,5,1,5,1,5,5,5,8,NA,10,7,7,8,3,2009,2,"湖北省",0,23,1,1,0,4,18,0,1,0,NA,NA,7,10,1,-3,2,NA,0
"2036",2036,421,2,1973,17,8,5,1,1,5,5,5,1,9,NA,9,6,1,1,2,2009,2,"湖北省",0,36,2,1,1,4,17,0,1,1,1,NA,6,9,1,4,3,1,1
"2037",2037,421,1,1986,16,7,5,1,1,3,5,5,5,20000,NA,997,997,7,1,2,2009,2,"湖北省",0,23,1,0,0,4,16,0,1,1,NA,20000,997,997,0,4,3,1,1
"2038",2038,421,1,1987,16,7,5,1,5,3,5,1,5,NA,10000,10,10,7,1,2,2009,2,"湖北省",0,22,1,0,0,4,16,0,1,0,NA,10000,10,10,0,4,3,1,1
"2039",2039,421,2,1978,7,2,1,1,97,997,997,5,1,12000,NA,5,7,5,1,8,2009,2,"湖北省",0,31,2,1,1,1,7,1,1,0,0,12000,7,5,1,4,-3,1,NA
"2040",2040,421,1,1955,12,4,5,1,1,3,5,5,4,12000,NA,5,9,7,1,1,2009,2,"湖北省",0,54,3,0,0,3,12,0,1,1,NA,12000,9,5,1,4,4,1,1
"2041",2041,421,2,1945,3,2,1,1,97,997,997,5,4,40000,NA,1,997,7,1,1,2009,2,"湖北省",0,64,3,1,0,1,3,1,1,0,NA,40000,997,1,0,4,4,1,1
"2042",2042,421,2,1962,7,2,5,1,97,997,997,5,1,30000,NA,5,2,5,1,3,2009,2,"湖北省",0,47,2,1,1,1,7,0,1,0,0,30000,2,5,1,4,2,1,0
"2043",2043,421,2,1945,6,2,1,1,97,997,997,5,1,8000,NA,3,8,5,1,2,2009,2,"湖北省",0,64,3,1,1,1,6,1,1,0,0,8000,8,3,0,4,3,1,1
"2044",2044,421,2,1980,6,2,1,1,97,997,997,5,1,12000,NA,5,8,5,1,2,2009,2,"湖北省",0,29,1,1,1,1,6,1,1,0,0,12000,8,5,0,4,3,1,1
"2045",2045,421,2,1975,5,2,1,1,97,997,997,9,1,24000,NA,5,7,5,1,2,2009,2,"湖北省",0,34,2,1,1,1,5,1,1,0,0,24000,7,5,1,4,3,1,1
"2046",2046,421,1,1974,8,3,1,1,97,997,997,5,1,24000,NA,5,10,5,1,1,2009,2,"湖北省",0,35,2,0,1,2,8,1,1,0,0,24000,10,5,0,4,4,1,1
"2047",2047,422,2,1952,6,3,1,9,97,997,997,5,1,50000,NA,9,10,5,1,2,2009,2,"湖北省",0,57,3,1,1,2,6,1,NA,0,0,50000,10,9,0,4,3,1,1
"2048",2048,422,1,1980,16,7,5,1,5,1,5,5,1,80000,NA,10,6,5,1,2,2009,2,"湖北省",0,29,1,0,1,4,16,0,1,0,0,80000,6,10,1,4,3,1,1
"2049",2049,422,1,1958,9,6,5,1,1,1,5,5,1,250000,NA,4,10,5,2,3,2009,2,"湖北省",0,51,3,0,1,4,9,0,1,1,0,250000,10,4,0,3,2,1,0
"2050",2050,422,2,1954,11,6,5,1,5,1,5,5,1,8,NA,77,2,5,1,2,2009,2,"湖北省",0,55,3,1,1,4,11,0,1,0,0,NA,2,77,1,4,3,1,1
"2051",2051,422,2,1958,12,4,1,1,5,1,5,5,1,8000,NA,10,6,1,1,2,2009,2,"湖北省",0,51,3,1,1,3,12,1,1,0,1,8000,6,10,1,4,3,1,1
"2052",2052,422,2,1969,6,2,1,1,5,1,5,5,1,55000,NA,3,8,5,2,3,2009,2,"湖北省",0,40,2,1,1,1,6,1,1,0,0,55000,8,3,0,3,2,1,0
"2053",2053,422,2,1989,17,7,5,1,9,1,9,5,5,8,NA,997,997,7,2,2,2009,2,"湖北省",0,20,1,1,0,4,17,0,1,NA,NA,NA,997,997,0,3,3,1,1
"2054",2054,422,2,1970,6,2,1,1,97,997,997,5,1,40000,NA,997,997,5,2,2,2009,2,"湖北省",0,39,2,1,1,1,6,1,1,0,0,40000,997,997,0,3,3,1,1
"2055",2055,422,2,1946,6,2,5,1,97,997,997,5,1,8,NA,1,997,5,2,2,2009,2,"湖北省",0,63,3,1,1,1,6,0,1,0,0,NA,997,1,0,3,3,1,1
"2056",2056,422,2,1954,5,2,1,1,97,997,997,5,1,9,NA,997,997,5,1,2,2009,2,"湖北省",0,55,3,1,1,1,5,1,1,0,0,NA,997,997,0,4,3,1,1
"2057",2057,422,2,1973,9,3,1,1,97,997,997,5,3,8,NA,997,997,5,1,2,2009,2,"湖北省",0,36,2,1,0,2,9,1,1,0,0,NA,997,997,0,4,3,1,1
"2058",2058,422,1,1984,16,7,5,1,5,1,5,5,5,8,NA,7,6,7,2,2,2009,2,"湖北省",0,25,1,0,0,4,16,0,1,0,NA,NA,6,7,1,3,3,1,1
"2059",2059,422,2,1959,11,4,5,1,97,997,997,5,1,8,NA,2,2,1,2,2,2009,2,"湖北省",0,50,3,1,1,3,11,0,1,0,1,NA,2,2,1,3,3,1,1
"2060",2060,422,1,1977,9,3,5,1,97,997,997,5,2,65000,NA,77,8,5,3,3,2009,2,"湖北省",0,32,2,0,0,2,9,0,1,0,0,65000,8,77,0,2,2,0,0
"2061",2061,422,2,1969,9,3,1,1,97,997,997,5,1,9,NA,997,997,5,1,2,2009,2,"湖北省",0,40,2,1,1,2,9,1,1,0,0,NA,997,997,0,4,3,1,1
"2062",2062,422,2,1962,12,4,5,1,97,997,997,5,1,8,NA,997,997,5,2,2,2009,2,"湖北省",0,47,2,1,1,3,12,0,1,0,0,NA,997,997,0,3,3,1,1
"2063",2063,422,2,1967,6,2,1,1,97,997,997,5,1,8,NA,997,997,5,1,2,2009,2,"湖北省",0,42,2,1,1,1,6,1,1,0,0,NA,997,997,0,4,3,1,1
"2064",2064,422,2,1957,0,1,1,1,97,997,997,5,1,20000,NA,5,2,5,2,2,2009,2,"湖北省",0,52,3,1,1,0,0,1,1,0,0,20000,2,5,1,3,3,1,1
"2065",2065,422,2,1939,0,1,1,1,97,997,997,5,1,8,NA,1,997,5,1,3,2009,2,"湖北省",0,70,4,1,1,0,0,1,1,0,0,NA,997,1,0,4,2,1,0
"2066",2066,422,1,1970,12,4,1,1,97,997,997,5,1,8,NA,10,6,5,2,2,2009,2,"湖北省",0,39,2,0,1,3,12,1,1,0,0,NA,6,10,1,3,3,1,1
"2067",2067,422,1,1953,0,1,5,1,97,997,997,5,1,8,NA,997,997,5,1,2,2009,2,"湖北省",0,56,3,0,1,0,0,0,1,0,0,NA,997,997,0,4,3,1,1
"2068",2068,422,2,1974,9,3,1,1,97,997,997,5,3,30000,NA,10,3,5,1,2,2009,2,"湖北省",0,35,2,1,0,2,9,1,1,0,0,30000,3,10,1,4,3,1,1
"2069",2069,422,2,1944,5,1,1,1,97,997,997,5,1,10000,NA,1,997,5,1,2,2009,2,"湖北省",0,65,3,1,1,0,5,1,1,0,0,10000,997,1,0,4,3,1,1
"2070",2070,422,2,1974,9,3,1,1,5,3,5,5,1,8,NA,2,3,5,1,2,2009,2,"湖北省",0,35,2,1,1,2,9,1,1,0,0,NA,3,2,1,4,3,1,1
"2071",2071,422,1,1976,12,5,1,1,5,3,5,5,1,8,NA,5,7,5,2,2,2009,2,"湖北省",0,33,2,0,1,3,12,1,1,0,0,NA,7,5,1,3,3,1,1
"2072",2072,422,1,1973,12,4,1,1,97,997,997,5,1,60000,NA,4,8,5,1,2,2009,2,"湖北省",0,36,2,0,1,3,12,1,1,0,0,60000,8,4,0,4,3,1,1
"2073",2073,422,1,1975,8,3,1,1,97,997,997,5,1,20000,NA,5,4,5,1,2,2009,2,"湖北省",0,34,2,0,1,2,8,1,1,0,0,20000,4,5,0,4,3,1,1
"2074",2074,422,1,1978,9,3,1,9,5,1,5,5,1,8,NA,2,8,5,1,2,2009,2,"湖北省",0,31,2,0,1,2,9,1,NA,0,0,NA,8,2,0,4,3,1,1
"2075",2075,423,1,1981,16,5,5,1,5,1,5,1,5,NA,18000,10,6,7,1,3,2009,2,"湖北省",0,28,1,0,0,3,16,0,1,0,NA,18000,6,10,1,4,2,1,0
"2076",2076,423,1,1972,2,1,1,1,97,997,997,1,1,NA,7000,1,997,5,1,2,2009,2,"湖北省",0,37,2,0,1,0,2,1,1,0,0,7000,997,1,0,4,3,1,1
"2077",2077,423,2,1969,3,1,1,1,97,997,997,5,1,10000,NA,5,10,5,1,3,2009,2,"湖北省",0,40,2,1,1,0,3,1,1,0,0,10000,10,5,0,4,2,1,0
"2078",2078,423,2,1970,5,2,1,1,97,997,997,5,1,8,NA,1,997,5,2,2,2009,2,"湖北省",0,39,2,1,1,1,5,1,1,0,0,NA,997,1,0,3,3,1,1
"2079",2079,423,2,1965,5,2,1,1,97,997,997,1,1,NA,4000,1,997,5,1,2,2009,2,"湖北省",0,44,2,1,1,1,5,1,1,0,0,4000,997,1,0,4,3,1,1
"2080",2080,423,1,1991,11,4,1,1,5,1,5,1,5,NA,8,997,997,5,1,1,2009,2,"湖北省",0,18,1,0,0,3,11,1,1,0,0,NA,997,997,0,4,4,1,1
"2081",2081,423,1,1973,8,3,5,1,97,997,997,5,1,15000,NA,3,8,5,1,2,2009,2,"湖北省",0,36,2,0,1,2,8,0,1,0,0,15000,8,3,0,4,3,1,1
"2082",2082,423,1,1963,0,1,1,9,97,997,997,5,1,20000,NA,997,997,5,1,2,2009,2,"湖北省",0,46,2,0,1,0,0,1,NA,0,0,20000,997,997,0,4,3,1,1
"2083",2083,423,1,1966,0,1,1,1,97,997,997,1,1,NA,4000,1,997,5,1,1,2009,2,"湖北省",0,43,2,0,1,0,0,1,1,0,0,4000,997,1,0,4,4,1,1
"2084",2084,423,1,1986,9,3,1,1,97,997,997,5,1,20000,NA,3,8,5,2,3,2009,2,"湖北省",0,23,1,0,1,2,9,1,1,0,0,20000,8,3,0,3,2,1,0
"2085",2085,423,1,1970,9,3,5,1,5,3,5,1,1,NA,8,5,6,5,1,2,2009,2,"湖北省",0,39,2,0,1,2,9,0,1,0,0,NA,6,5,1,4,3,1,1
"2086",2086,423,1,1991,15,4,1,1,5,1,5,5,5,8,NA,997,997,7,1,2,2009,2,"湖北省",0,18,1,0,0,3,15,1,1,0,NA,NA,997,997,0,4,3,1,1
"2087",2087,423,2,1966,5,2,1,1,97,997,997,5,1,14000,NA,1,997,5,1,4,2009,2,"湖北省",0,43,2,1,1,1,5,1,1,0,0,14000,997,1,0,4,1,1,0
"2088",2088,423,1,1964,9,3,1,1,97,997,997,5,1,3000,NA,997,997,5,1,2,2009,2,"湖北省",0,45,2,0,1,2,9,1,1,0,0,3000,997,997,0,4,3,1,1
"2089",2089,423,1,1987,10,5,1,1,5,3,5,5,5,9,NA,997,997,7,3,2,2009,2,"湖北省",0,22,1,0,0,3,10,1,1,0,NA,NA,997,997,0,2,3,0,1
"2090",2090,423,2,1971,9,3,1,1,97,997,997,5,1,15000,NA,10,2,5,1,1,2009,2,"湖北省",0,38,2,1,1,2,9,1,1,0,0,15000,2,10,1,4,4,1,1
"2091",2091,423,2,1989,9,3,1,1,97,997,997,5,5,8,NA,3,8,7,1,1,2009,2,"湖北省",0,20,1,1,0,2,9,1,1,0,NA,NA,8,3,0,4,4,1,1
"2092",2092,423,2,1947,3,2,1,1,97,997,997,5,1,80000,NA,1,997,5,1,3,2009,2,"湖北省",0,62,3,1,1,1,3,1,1,0,0,80000,997,1,0,4,2,1,0
"2093",2093,423,2,1977,6,2,1,1,97,997,997,5,1,9,NA,3,8,5,1,2,2009,2,"湖北省",0,32,2,1,1,1,6,1,1,0,0,NA,8,3,0,4,3,1,1
"2094",2094,423,2,1965,11,4,5,1,5,3,5,5,1,10000,NA,3,8,5,1,1,2009,2,"湖北省",0,44,2,1,1,3,11,0,1,0,0,10000,8,3,0,4,4,1,1
"2095",2095,423,1,1959,12,4,1,1,5,3,5,5,1,9,NA,3,8,5,2,2,2009,2,"湖北省",0,50,3,0,1,3,12,1,1,0,0,NA,8,3,0,3,3,1,1
"2096",2096,423,1,1968,8,3,1,1,97,997,997,5,1,10000,NA,3,8,5,1,2,2009,2,"湖北省",0,41,2,0,1,2,8,1,1,0,0,10000,8,3,0,4,3,1,1
"2097",2097,423,1,1970,9,3,5,1,5,1,5,5,1,9,NA,3,8,5,1,2,2009,2,"湖北省",0,39,2,0,1,2,9,0,1,0,0,NA,8,3,0,4,3,1,1
"2098",2098,423,2,1961,9,4,5,1,5,3,5,5,1,7000,NA,3,8,1,1,2,2009,2,"湖北省",0,48,2,1,1,3,9,0,1,0,1,7000,8,3,0,4,3,1,1
"2099",2099,423,1,1953,12,4,1,1,1,3,5,5,1,20000,NA,3,8,5,1,2,2009,2,"湖北省",0,56,3,0,1,3,12,1,1,1,0,20000,8,3,0,4,3,1,1
"2100",2100,423,1,1953,0,1,1,1,97,997,997,5,1,9,NA,3,8,5,1,2,2009,2,"湖北省",0,56,3,0,1,0,0,1,1,0,0,NA,8,3,0,4,3,1,1
"2101",2101,423,2,1973,6,2,1,1,97,997,997,5,1,5000,NA,997,997,5,2,8,2009,2,"湖北省",0,36,2,1,1,1,6,1,1,0,0,5000,997,997,0,3,-3,1,NA
"2102",2102,423,2,1975,5,2,1,1,97,997,997,5,1,8,NA,5,9,5,1,2,2009,2,"湖北省",0,34,2,1,1,1,5,1,1,0,0,NA,9,5,1,4,3,1,1
"2103",2103,423,2,1957,9,3,1,1,97,997,997,5,1,40000,NA,1,997,5,1,4,2009,2,"湖北省",0,52,3,1,1,2,9,1,1,0,0,40000,997,1,0,4,1,1,0
"2104",2104,423,1,1961,8,3,1,1,5,3,5,5,1,8,NA,5,10,5,1,3,2009,2,"湖北省",0,48,2,0,1,2,8,1,1,0,0,NA,10,5,0,4,2,1,0
"2105",2105,423,1,1953,10,4,1,1,1,5,5,1,1,NA,12000,7,10,5,1,2,2009,2,"湖北省",0,56,3,0,1,3,10,1,1,1,0,12000,10,7,0,4,3,1,1
"2106",2106,423,1,1980,12,5,5,1,1,3,5,1,1,NA,5000,1,997,5,1,3,2009,2,"湖北省",0,29,1,0,1,3,12,0,1,1,0,5000,997,1,0,4,2,1,0
"2107",2107,423,1,1988,12,4,1,1,5,3,5,5,5,20000,NA,3,8,7,1,2,2009,2,"湖北省",0,21,1,0,0,3,12,1,1,0,NA,20000,8,3,0,4,3,1,1
"2108",2108,423,1,1974,8,3,1,1,97,997,997,5,1,20000,NA,5,3,5,2,3,2009,2,"湖北省",0,35,2,0,1,2,8,1,1,0,0,20000,3,5,1,3,2,1,0
"2109",2109,423,2,1972,3,2,1,1,97,997,997,5,1,3000,NA,5,10,5,2,2,2009,2,"湖北省",0,37,2,1,1,1,3,1,1,0,0,3000,10,5,0,3,3,1,1
"2110",2110,423,2,1961,0,1,1,1,97,997,997,1,1,NA,10000,1,997,5,1,1,2009,2,"湖北省",0,48,2,1,1,0,0,1,1,0,0,10000,997,1,0,4,4,1,1
"2111",2111,423,2,1982,12,4,1,1,5,1,5,5,1,9,NA,10,10,5,1,1,2009,2,"湖北省",0,27,1,1,1,3,12,1,1,0,0,NA,10,10,0,4,4,1,1
"2112",2112,423,2,1965,6,2,1,1,97,997,997,5,1,9,NA,5,10,5,1,8,2009,2,"湖北省",0,44,2,1,1,1,6,1,1,0,0,NA,10,5,0,4,-3,1,NA
"2113",2113,423,2,1957,0,1,1,1,97,997,997,5,1,8,NA,1,997,5,1,8,2009,2,"湖北省",0,52,3,1,1,0,0,1,1,0,0,NA,997,1,0,4,-3,1,NA
"2114",2114,423,1,1965,0,1,1,1,97,997,997,5,1,10000,NA,3,8,5,1,1,2009,2,"湖北省",0,44,2,0,1,0,0,1,1,0,0,10000,8,3,0,4,4,1,1
"2115",2115,423,1,1987,12,4,1,1,97,997,997,5,5,9,NA,1,997,7,2,2,2009,2,"湖北省",0,22,1,0,0,3,12,1,1,0,NA,NA,997,1,0,3,3,1,1
"2116",2116,423,2,1947,0,1,1,1,97,997,997,5,1,10000,NA,1,997,5,1,1,2009,2,"湖北省",0,62,3,1,1,0,0,1,1,0,0,10000,997,1,0,4,4,1,1
"2117",2117,423,1,1986,19,7,5,1,5,3,5,5,5,20000,NA,997,997,7,2,3,2009,2,"湖北省",0,23,1,0,0,4,19,0,1,0,NA,20000,997,997,0,3,2,1,0
"2118",2118,423,2,1967,5,2,1,1,97,997,997,5,1,20000,NA,1,997,5,1,2,2009,2,"湖北省",0,42,2,1,1,1,5,1,1,0,0,20000,997,1,0,4,3,1,1
"2119",2119,423,2,1970,6,2,1,1,97,997,997,5,1,25000,NA,5,10,5,1,1,2009,2,"湖北省",0,39,2,1,1,1,6,1,1,0,0,25000,10,5,0,4,4,1,1
"2120",2120,423,2,1982,5,1,1,1,97,997,997,1,1,NA,25000,997,997,5,2,2,2009,2,"湖北省",0,27,1,1,1,0,5,1,1,0,0,25000,997,997,0,3,3,1,1
"2121",2121,423,2,1957,0,1,1,1,97,997,997,1,1,NA,14000,1,997,5,1,2,2009,2,"湖北省",0,52,3,1,1,0,0,1,1,0,0,14000,997,1,0,4,3,1,1
"2122",2122,423,1,1988,9,3,1,1,5,3,5,1,5,NA,10000,1,997,7,1,2,2009,2,"湖北省",0,21,1,0,0,2,9,1,1,0,NA,10000,997,1,0,4,3,1,1
"2123",2123,423,1,1950,12,4,1,1,5,3,5,5,1,15000,NA,997,997,5,1,3,2009,2,"湖北省",0,59,3,0,1,3,12,1,1,0,0,15000,997,997,0,4,2,1,0
"2124",2124,423,1,1957,4,2,1,1,97,997,997,1,1,NA,8,5,2,5,1,3,2009,2,"湖北省",0,52,3,0,1,1,4,1,1,0,0,NA,2,5,1,4,2,1,0
"2125",2125,423,1,1967,4,1,1,1,97,997,997,5,1,14000,NA,3,8,5,1,1,2009,2,"湖北省",0,42,2,0,1,0,4,1,1,0,0,14000,8,3,0,4,4,1,1
"2126",2126,423,1,1957,9,3,1,1,97,997,997,1,1,NA,15000,1,997,5,1,1,2009,2,"湖北省",0,52,3,0,1,2,9,1,1,0,0,15000,997,1,0,4,4,1,1
"2127",2127,423,1,1971,5,2,1,1,97,997,997,1,1,NA,9,997,997,5,1,8,2009,2,"湖北省",0,38,2,0,1,1,5,1,1,0,0,NA,997,997,0,4,-3,1,NA
"2128",2128,423,1,1974,9,3,1,9,97,997,997,1,1,NA,3000,1,997,5,1,1,2009,2,"湖北省",0,35,2,0,1,2,9,1,NA,0,0,3000,997,1,0,4,4,1,1
"2129",2129,423,1,1962,5,2,1,1,97,997,997,5,1,20000,NA,10,2,5,1,2,2009,2,"湖北省",0,47,2,0,1,1,5,1,1,0,0,20000,2,10,1,4,3,1,1
"2130",2130,423,2,1989,12,4,1,1,5,3,5,5,5,8,NA,9,6,7,1,2,2009,2,"湖北省",0,20,1,1,0,3,12,1,1,0,NA,NA,6,9,1,4,3,1,1
"2131",2131,423,2,1986,12,4,1,1,5,1,5,5,5,9,NA,2,2,7,1,2,2009,2,"湖北省",0,23,1,1,0,3,12,1,1,0,NA,NA,2,2,1,4,3,1,1
"2132",2132,423,1,1963,7,2,1,1,5,3,5,1,1,NA,9,5,10,5,1,2,2009,2,"湖北省",0,46,2,0,1,1,7,1,1,0,0,NA,10,5,0,4,3,1,1
"2133",2133,423,1,1955,9,3,1,1,1,5,5,1,1,NA,3000,1,997,5,1,2,2009,2,"湖北省",0,54,3,0,1,2,9,1,1,1,0,3000,997,1,0,4,3,1,1
"2134",2134,423,1,1950,6,2,1,1,97,997,997,5,1,15000,NA,1,997,5,1,8,2009,2,"湖北省",0,59,3,0,1,1,6,1,1,0,0,15000,997,1,0,4,-3,1,NA
"2135",2135,423,2,1962,3,1,1,1,5,5,5,5,1,20000,NA,3,8,5,2,3,2009,2,"湖北省",0,47,2,1,1,0,3,1,1,0,0,20000,8,3,0,3,2,1,0
"2136",2136,423,2,1955,0,1,1,1,97,997,997,1,1,NA,10000,1,997,5,1,3,2009,2,"湖北省",0,54,3,1,1,0,0,1,1,0,0,10000,997,1,0,4,2,1,0
"2137",2137,423,1,1991,9,3,1,1,5,1,5,9,5,8,NA,10,5,7,2,3,2009,2,"湖北省",0,18,1,0,0,2,9,1,1,0,NA,NA,5,10,0,3,2,1,0
"2138",2138,423,2,1973,7,3,1,1,97,997,997,1,1,NA,10000,1,997,5,2,2,2009,2,"湖北省",0,36,2,1,1,2,7,1,1,0,0,10000,997,1,0,3,3,1,1
"2139",2139,423,2,1984,9,3,1,1,97,997,997,5,1,8,NA,2,5,5,2,2,2009,2,"湖北省",0,25,1,1,1,2,9,1,1,0,0,NA,5,2,0,3,3,1,1
"2140",2140,423,2,1971,6,2,1,1,97,997,997,5,1,9,NA,3,8,5,1,3,2009,2,"湖北省",0,38,2,1,1,1,6,1,1,0,0,NA,8,3,0,4,2,1,0
"2141",2141,423,2,1949,0,1,1,1,97,997,997,1,1,NA,50000,1,997,5,1,2,2009,2,"湖北省",0,60,3,1,1,0,0,1,1,0,0,50000,997,1,0,4,3,1,1
"2142",2142,424,2,1948,2,1,1,1,97,997,997,5,1,28000,NA,1,997,5,1,1,2009,2,"湖北省",0,61,3,1,1,0,2,1,1,0,0,28000,997,1,0,4,4,1,1
"2143",2143,424,2,1968,9,3,1,1,5,1,5,5,1,30000,NA,1,997,5,2,2,2009,2,"湖北省",0,41,2,1,1,2,9,1,1,0,0,30000,997,1,0,3,3,1,1
"2144",2144,424,2,1944,3,2,1,1,97,997,997,5,1,10000,NA,1,997,5,1,1,2009,2,"湖北省",0,65,3,1,1,1,3,1,1,0,0,10000,997,1,0,4,4,1,1
"2145",2145,424,1,1973,8,3,1,1,5,3,5,1,1,NA,13000,9,6,5,1,2,2009,2,"湖北省",0,36,2,0,1,2,8,1,1,0,0,13000,6,9,1,4,3,1,1
"2146",2146,424,2,1946,7,3,1,1,5,3,5,1,1,NA,20000,1,997,5,1,2,2009,2,"湖北省",0,63,3,1,1,2,7,1,1,0,0,20000,997,1,0,4,3,1,1
"2147",2147,424,2,1956,10,4,1,1,5,3,5,1,1,NA,10000,1,997,5,1,2,2009,2,"湖北省",0,53,3,1,1,3,10,1,1,0,0,10000,997,1,0,4,3,1,1
"2148",2148,424,1,1959,8,3,1,1,97,997,997,5,1,65000,NA,9,8,5,1,1,2009,2,"湖北省",0,50,3,0,1,2,8,1,1,0,0,65000,8,9,0,4,4,1,1
"2149",2149,424,2,1953,5,2,1,1,5,3,5,1,1,NA,10000,1,997,5,1,2,2009,2,"湖北省",0,56,3,1,1,1,5,1,1,0,0,10000,997,1,0,4,3,1,1
"2150",2150,424,1,1966,8,3,1,1,97,997,997,1,1,NA,5000,1,997,5,1,1,2009,2,"湖北省",0,43,2,0,1,2,8,1,1,0,0,5000,997,1,0,4,4,1,1
"2151",2151,424,1,1950,0,1,1,1,97,997,997,5,4,10000,NA,997,997,5,1,2,2009,2,"湖北省",0,59,3,0,0,0,0,1,1,0,0,10000,997,997,0,4,3,1,1
"2152",2152,424,2,1972,7,3,1,1,97,997,997,5,1,50000,NA,1,997,5,1,1,2009,2,"湖北省",0,37,2,1,1,2,7,1,1,0,0,50000,997,1,0,4,4,1,1
"2153",2153,424,2,1959,5,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"湖北省",0,50,3,1,1,1,5,1,1,0,0,10000,997,1,0,4,3,1,1
"2154",2154,424,2,1958,1,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"湖北省",0,51,3,1,1,1,1,1,1,0,0,10000,997,1,0,4,3,1,1
"2155",2155,424,2,1959,4,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"湖北省",0,50,3,1,1,1,4,1,1,0,0,10000,997,1,0,4,3,1,1
"2156",2156,424,1,1963,7,3,1,1,97,997,997,1,1,NA,30000,1,997,5,1,8,2009,2,"湖北省",0,46,2,0,1,2,7,1,1,0,0,30000,997,1,0,4,-3,1,NA
"2157",2157,424,1,1962,7,3,1,1,97,997,997,5,1,15000,NA,1,997,5,1,2,2009,2,"湖北省",0,47,2,0,1,2,7,1,1,0,0,15000,997,1,0,4,3,1,1
"2158",2158,424,1,1954,4,2,1,1,97,997,997,1,1,NA,8000,1,997,5,1,1,2009,2,"湖北省",0,55,3,0,1,1,4,1,1,0,0,8000,997,1,0,4,4,1,1
"2159",2159,424,1,1951,9,3,1,1,5,3,5,1,3,NA,20000,9,6,1,1,2,2009,2,"湖北省",0,58,3,0,0,2,9,1,1,0,1,20000,6,9,1,4,3,1,1
"2160",2160,424,2,1965,9,3,1,1,97,997,997,1,1,NA,25000,1,997,5,1,2,2009,2,"湖北省",0,44,2,1,1,2,9,1,1,0,0,25000,997,1,0,4,3,1,1
