"","id","province","RA1c","RA1d","RA1e","RA1f","A2","A3","A4a","C5a","C6a_a","B3a","B4a","D3a","F1a2_1","F1a2_2","F1a2_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","incomPer","incomFam","socialLevel","occ","occR","trust_gover","trust_goverR","trust_quxian","trust_xiangzhen"
"7131",7131,"浙江省",1,1960,3,2,1,4,1,10000,20000,4,NA,3,4,4,4,2017,4,1,0,57,3,1,1,2,1,0,10000,20000,3,NA,0,4,1,1,1
"7132",7132,"浙江省",1,1959,4,2,1,4,1,5000,70000,4,NA,3,4,4,4,2017,4,1,0,58,3,1,1,3,1,0,5000,70000,3,NA,0,4,1,1,1
"7133",7133,"浙江省",1,1961,4,2,1,4,1,15000,20000,4,NA,5,4,1,1,2017,4,1,0,56,3,1,1,3,1,0,15000,20000,5,NA,0,4,1,0,0
"7134",7134,"浙江省",1,1960,4,2,1,4,1,32000,71600,3,11,3,4,4,3,2017,4,1,0,57,3,1,1,3,1,0,32000,71600,3,11,0,4,1,1,1
"7135",7135,"浙江省",1,1958,3,2,1,4,3,30000,1e+05,NA,NA,4,4,4,4,2017,4,1,0,59,3,1,0,2,1,0,30000,1e+05,4,NA,NA,4,1,1,1
"7136",7136,"安徽省",1,1958,2,2,1,4,1,7000,10000,4,NA,4,4,4,4,2017,4,1,0,59,3,1,1,1,1,0,7000,10000,4,NA,0,4,1,1,1
"7137",7137,"安徽省",1,1961,4,2,1,4,1,6,60000,1,7,5,4,1,1,2017,4,1,0,56,3,1,1,3,1,0,6,60000,5,7,0,4,1,0,0
"7138",7138,"安徽省",1,1962,3,2,1,4,1,60000,60000,NA,NA,3,4,3,1,2017,4,1,0,55,3,1,1,2,1,0,60000,60000,3,NA,NA,4,1,1,0
"7139",7139,"安徽省",1,1958,3,2,1,4,1,0,2000,4,NA,3,3,3,2,2017,4,1,0,59,3,1,1,2,1,0,0,2000,3,NA,0,3,1,1,0
"7140",7140,"安徽省",1,1959,2,2,6,4,1,2000,6000,4,NA,5,4,1,1,2017,4,1,0,58,3,1,1,1,0,0,2000,6000,5,NA,0,4,1,0,0
"7141",7141,"安徽省",1,1959,2,6,5,4,1,10000,10000,3,11,4,4,4,4,2017,4,1,0,58,3,0,1,1,0,0,10000,10000,4,11,0,4,1,1,1
"7142",7142,"安徽省",1,1961,2,2,1,4,1,5000,9000,4,NA,4,4,4,3,2017,4,1,0,56,3,1,1,1,1,0,5000,9000,4,NA,0,4,1,1,1
"7143",7143,"安徽省",1,1958,2,2,1,4,1,7000,16000,3,11,5,4,4,4,2017,4,1,0,59,3,1,1,1,1,0,7000,16000,5,11,0,4,1,1,1
"7144",7144,"安徽省",1,1960,2,2,1,4,1,10000,10000,4,NA,5,3,3,3,2017,4,1,0,57,3,1,1,1,1,0,10000,10000,5,NA,0,3,1,1,1
"7145",7145,"安徽省",1,1958,5,2,1,4,1,80000,1e+05,1,3,4,4,4,4,2017,4,1,0,59,3,1,1,3,1,0,80000,1e+05,4,3,1,4,1,1,1
"7146",7146,"安徽省",1,1958,3,2,1,2,1,4000,132000,4,NA,5,4,1,1,2017,4,1,0,59,3,1,1,2,1,0,4000,132000,5,NA,0,4,1,0,0
"7147",7147,"安徽省",1,1962,4,2,1,4,1,130000,130000,4,NA,4,4,4,4,2017,4,1,0,55,3,1,1,3,1,0,130000,130000,4,NA,0,4,1,1,1
"7148",7148,"安徽省",1,1958,3,2,1,4,1,6000,60000,4,NA,4,4,2,2,2017,4,1,0,59,3,1,1,2,1,0,6000,60000,4,NA,0,4,1,0,0
"7149",7149,"安徽省",1,1958,3,2,1,4,1,2500,84000,3,5,4,4,4,2,2017,4,1,0,59,3,1,1,2,1,0,2500,84000,4,5,0,4,1,1,0
"7150",7150,"安徽省",1,1961,3,2,1,1,1,59000,62100,4,NA,4,4,2,1,2017,4,1,0,56,3,1,1,2,1,1,59000,62100,4,NA,0,4,1,0,0
"7151",7151,"安徽省",1,1960,3,2,1,4,3,NA,38000,1,5,4,4,3,3,2017,4,1,0,57,3,1,0,2,1,0,NA,38000,4,5,0,4,1,1,1
"7152",7152,"安徽省",1,1961,4,2,1,4,1,15000,15000,4,NA,5,4,8,2,2017,4,1,0,56,3,1,1,3,1,0,15000,15000,5,NA,0,4,1,NA,0
"7153",7153,"安徽省",1,1962,3,2,1,4,1,30000,32000,3,7,4,4,3,3,2017,4,1,0,55,3,1,1,2,1,0,30000,32000,4,7,0,4,1,1,1
"7154",7154,"安徽省",1,1960,1,2,3,4,1,20000,20000,4,NA,3,4,3,3,2017,4,1,0,57,3,1,1,0,0,0,20000,20000,3,NA,0,4,1,1,1
"7155",7155,"安徽省",1,1962,2,2,1,4,1,3000,3000,4,NA,4,4,4,4,2017,4,1,0,55,3,1,1,1,1,0,3000,3000,4,NA,0,4,1,1,1
"7156",7156,"安徽省",1,1958,2,2,1,4,1,9000,80000,NA,NA,3,4,1,1,2017,4,1,0,59,3,1,1,1,1,0,9000,80000,3,NA,NA,4,1,0,0
"7157",7157,"安徽省",1,1960,3,2,1,4,1,10000,10000,4,NA,5,4,4,2,2017,4,1,0,57,3,1,1,2,1,0,10000,10000,5,NA,0,4,1,1,0
"7158",7158,"福建省",1,1962,4,2,6,1,1,12000,60000,3,9,2,3,3,3,2017,4,1,0,55,3,1,1,3,0,1,12000,60000,2,9,0,3,1,1,1
"7159",7159,"福建省",1,1959,2,2,1,4,1,0,30000,NA,NA,5,4,4,4,2017,4,1,0,58,3,1,1,1,1,0,0,30000,5,NA,NA,4,1,1,1
"7160",7160,"福建省",1,1962,3,1,1,4,1,2400,2400,NA,NA,4,4,2,2,2017,4,1,0,55,3,0,1,2,1,0,2400,2400,4,NA,NA,4,1,0,0
"7161",7161,"福建省",1,1958,3,2,1,4,1,10000,13000,NA,NA,5,2,2,2,2017,4,1,0,59,3,1,1,2,1,0,10000,13000,5,NA,NA,2,0,0,0
"7162",7162,"福建省",1,1962,3,2,1,4,1,40000,1e+05,2,5,3,3,3,3,2017,4,1,0,55,3,1,1,2,1,0,40000,1e+05,3,5,0,3,1,1,1
"7163",7163,"福建省",1,1961,2,2,1,4,1,15000,15000,3,7,5,4,1,1,2017,4,1,0,56,3,1,1,1,1,0,15000,15000,5,7,0,4,1,0,0
"7164",7164,"福建省",1,1960,4,2,1,4,1,5000,30000,4,NA,5,3,3,3,2017,4,1,0,57,3,1,1,3,1,0,5000,30000,5,NA,0,3,1,1,1
"7165",7165,"福建省",1,1961,4,2,1,1,1,14000,14000,4,NA,4,4,3,3,2017,4,1,0,56,3,1,1,3,1,1,14000,14000,4,NA,0,4,1,1,1
"7166",7166,"福建省",1,1962,3,2,1,4,1,50000,50000,4,NA,5,3,8,8,2017,4,1,0,55,3,1,1,2,1,0,50000,50000,5,NA,0,3,1,NA,NA
"7167",7167,"福建省",1,1962,2,2,1,4,1,6000,6000,4,NA,5,4,2,2,2017,4,1,0,55,3,1,1,1,1,0,6000,6000,5,NA,0,4,1,0,0
"7168",7168,"福建省",1,1959,3,2,1,4,1,20000,20000,4,NA,4,4,3,3,2017,4,1,0,58,3,1,1,2,1,0,20000,20000,4,NA,0,4,1,1,1
"7169",7169,"福建省",1,1960,3,2,1,4,1,1000,20000,4,NA,5,4,4,4,2017,4,1,0,57,3,1,1,2,1,0,1000,20000,5,NA,0,4,1,1,1
"7170",7170,"福建省",1,1961,3,2,1,4,1,1000,20000,NA,NA,5,4,3,3,2017,4,1,0,56,3,1,1,2,1,0,1000,20000,5,NA,NA,4,1,1,1
"7171",7171,"江西省",1,1962,4,2,6,1,1,5000,10000,NA,NA,3,4,3,3,2017,4,1,0,55,3,1,1,3,0,1,5000,10000,3,NA,NA,4,1,1,1
"7172",7172,"江西省",1,1958,1,2,6,4,1,1500,3000,4,NA,4,4,4,4,2017,4,1,0,59,3,1,1,0,0,0,1500,3000,4,NA,0,4,1,1,1
"7173",7173,"江西省",1,1960,3,2,1,4,1,3000,10000,4,NA,5,3,3,3,2017,4,1,0,57,3,1,1,2,1,0,3000,10000,5,NA,0,3,1,1,1
"7174",7174,"江西省",1,1958,4,2,1,4,1,12600,15000,4,NA,3,3,2,2,2017,4,1,0,59,3,1,1,3,1,0,12600,15000,3,NA,0,3,1,0,0
"7175",7175,"江西省",1,1958,5,2,1,4,1,3000,4000,4,NA,4,4,3,2,2017,4,1,0,59,3,1,1,3,1,0,3000,4000,4,NA,0,4,1,1,0
"7176",7176,"江西省",1,1958,2,4,1,4,1,20000,20000,4,NA,4,2,2,2,2017,4,1,0,59,3,0,1,1,1,0,20000,20000,4,NA,0,2,0,0,0
"7177",7177,"江西省",1,1960,3,2,1,4,1,20000,20000,4,NA,5,4,2,1,2017,4,1,0,57,3,1,1,2,1,0,20000,20000,5,NA,0,4,1,0,0
"7178",7178,"江西省",1,1958,3,2,1,4,2,0,12000,NA,NA,4,3,3,3,2017,4,1,0,59,3,1,0,2,1,0,0,12000,4,NA,NA,3,1,1,1
"7179",7179,"江西省",1,1961,2,2,1,4,1,8000,8000,NA,NA,4,3,3,3,2017,4,1,0,56,3,1,1,1,1,0,8000,8000,4,NA,NA,3,1,1,1
"7180",7180,"江西省",1,1962,3,2,1,4,1,40000,40000,4,NA,3,4,2,2,2017,4,1,0,55,3,1,1,2,1,0,40000,40000,3,NA,0,4,1,0,0
"7181",7181,"江西省",1,1962,3,2,1,4,1,3000,10000,4,NA,5,4,2,1,2017,4,1,0,55,3,1,1,2,1,0,3000,10000,5,NA,0,4,1,0,0
"7182",7182,"江西省",1,1962,4,2,1,1,1,23400,107400,1,9,4,4,3,3,2017,4,1,0,55,3,1,1,3,1,1,23400,107400,4,9,0,4,1,1,1
"7183",7183,"江西省",1,1958,2,2,1,4,1,32000,35000,NA,NA,4,4,1,2,2017,4,1,0,59,3,1,1,1,1,0,32000,35000,4,NA,NA,4,1,0,0
"7184",7184,"江西省",1,1958,3,2,1,4,1,NA,40000,2,5,3,4,4,3,2017,4,1,0,59,3,1,1,2,1,0,NA,40000,3,5,0,4,1,1,1
"7185",7185,"江西省",1,1961,3,2,1,4,1,9000,9000,4,NA,3,4,4,4,2017,4,1,0,56,3,1,1,2,1,0,9000,9000,3,NA,0,4,1,1,1
"7186",7186,"江西省",1,1960,3,5,1,4,1,13200,13200,1,10,3,4,4,4,2017,4,1,0,57,3,0,1,2,1,0,13200,13200,3,10,0,4,1,1,1
"7187",7187,"山东省",2,1959,3,2,1,4,2,27600,69600,NA,NA,3,4,3,3,2017,4,1,1,58,3,1,0,2,1,0,27600,69600,3,NA,NA,4,1,1,1
"7188",7188,"山东省",2,1962,4,2,1,4,1,0,120000,NA,NA,4,3,3,3,2017,4,1,1,55,3,1,1,3,1,0,0,120000,4,NA,NA,3,1,1,1
"7189",7189,"山东省",2,1961,3,4,1,4,2,31200,31200,NA,NA,5,4,NA,NA,2017,4,1,1,56,3,0,0,2,1,0,31200,31200,5,NA,NA,4,1,NA,NA
"7190",7190,"山东省",2,1958,1,2,1,4,1,500,6000,4,NA,4,3,3,3,2017,4,1,1,59,3,1,1,0,1,0,500,6000,4,NA,0,3,1,1,1
"7191",7191,"山东省",2,1962,4,2,1,1,1,3000,6000,4,NA,3,3,3,2,2017,4,1,1,55,3,1,1,3,1,1,3000,6000,3,NA,0,3,1,1,0
"7192",7192,"山东省",2,1962,2,2,1,4,1,1000,20000,4,NA,5,3,3,3,2017,4,1,1,55,3,1,1,1,1,0,1000,20000,5,NA,0,3,1,1,1
"7193",7193,"山东省",2,1959,3,2,1,4,1,0,25000,NA,NA,5,4,3,3,2017,4,1,1,58,3,1,1,2,1,0,0,25000,5,NA,NA,4,1,1,1
"7194",7194,"山东省",2,1958,2,2,1,4,1,7850,32000,4,NA,3,4,4,4,2017,4,1,1,59,3,1,1,1,1,0,7850,32000,3,NA,0,4,1,1,1
"7195",7195,"山东省",2,1961,2,2,1,4,1,8000,8000,4,NA,5,8,8,4,2017,4,1,1,56,3,1,1,1,1,0,8000,8000,5,NA,0,8,NA,NA,1
"7196",7196,"山东省",2,1959,4,2,1,4,3,30000,60000,NA,NA,3,8,8,8,2017,4,1,1,58,3,1,0,3,1,0,30000,60000,3,NA,NA,8,NA,NA,NA
"7197",7197,"山东省",2,1962,3,2,1,4,1,8000,NA,NA,NA,5,4,4,4,2017,4,1,1,55,3,1,1,2,1,0,8000,NA,5,NA,NA,4,1,1,1
"7198",7198,"山东省",2,1962,1,2,1,4,1,18000,18000,1,11,5,4,8,8,2017,4,1,1,55,3,1,1,0,1,0,18000,18000,5,11,0,4,1,NA,NA
"7199",7199,"山东省",2,1962,4,2,1,4,1,0,3e+05,NA,NA,4,4,4,4,2017,4,1,1,55,3,1,1,3,1,0,0,3e+05,4,NA,NA,4,1,1,1
"7200",7200,"山东省",2,1958,4,5,1,4,2,28800,28800,NA,NA,4,4,3,3,2017,4,1,1,59,3,0,0,3,1,0,28800,28800,4,NA,NA,4,1,1,1
"7201",7201,"山东省",2,1960,2,2,1,4,1,12000,54000,1,3,5,3,3,3,2017,4,1,1,57,3,1,1,1,1,0,12000,54000,5,3,1,3,1,1,1
"7202",7202,"山东省",2,1958,3,2,1,4,1,0,1e+05,NA,NA,2,4,3,2,2017,4,1,1,59,3,1,1,2,1,0,0,1e+05,2,NA,NA,4,1,1,0
"7203",7203,"山东省",2,1958,1,5,1,4,1,0,30000,NA,NA,5,4,2,2,2017,4,1,1,59,3,0,1,0,1,0,0,30000,5,NA,NA,4,1,0,0
"7204",7204,"山东省",2,1962,1,5,1,4,1,2000,12000,4,NA,5,4,4,2,2017,4,1,1,55,3,0,1,0,1,0,2000,12000,5,NA,0,4,1,1,0
"7205",7205,"山东省",2,1958,2,2,1,4,1,0,1e+05,NA,NA,4,2,2,2,2017,4,1,1,59,3,1,1,1,1,0,0,1e+05,4,NA,NA,2,0,0,0
"7206",7206,"山东省",2,1961,4,2,1,4,1,20000,150000,4,NA,5,4,2,2,2017,4,1,1,56,3,1,1,3,1,0,20000,150000,5,NA,0,4,1,0,0
"7207",7207,"山东省",2,1961,2,2,1,4,1,0,33000,NA,NA,4,3,8,8,2017,4,1,1,56,3,1,1,1,1,0,0,33000,4,NA,NA,3,1,NA,NA
"7208",7208,"山东省",2,1962,4,2,1,4,1,0,3e+05,NA,NA,3,3,3,3,2017,4,1,1,55,3,1,1,3,1,0,0,3e+05,3,NA,NA,3,1,1,1
"7209",7209,"河南省",2,1959,3,2,1,4,2,18000,78000,1,11,3,2,2,2,2017,4,1,1,58,3,1,0,2,1,0,18000,78000,3,11,0,2,0,0,0
"7210",7210,"河南省",2,1962,4,2,1,4,2,20000,80000,NA,NA,4,1,1,1,2017,4,1,1,55,3,1,0,3,1,0,20000,80000,4,NA,NA,1,0,0,0
"7211",7211,"河南省",2,1961,5,2,1,1,3,33600,1e+05,NA,NA,2,3,3,3,2017,4,1,1,56,3,1,0,3,1,1,33600,1e+05,2,NA,NA,3,1,1,1
"7212",7212,"河南省",2,1962,4,2,1,4,2,360,70000,NA,NA,2,3,3,3,2017,4,1,1,55,3,1,0,3,1,0,360,70000,2,NA,NA,3,1,1,1
"7213",7213,"河南省",2,1960,2,2,1,4,3,80000,70000,NA,NA,4,3,3,3,2017,4,1,1,57,3,1,0,1,1,0,80000,70000,4,NA,NA,3,1,1,1
"7214",7214,"河南省",2,1962,2,2,1,4,1,1200,3e+05,4,NA,5,4,2,2,2017,4,1,1,55,3,1,1,1,1,0,1200,3e+05,5,NA,0,4,1,0,0
"7215",7215,"河南省",2,1962,2,4,1,4,1,10000,1500,NA,NA,5,1,1,1,2017,4,1,1,55,3,0,1,1,1,0,10000,1500,5,NA,NA,1,0,0,0
"7216",7216,"河南省",2,1962,2,2,1,4,3,26400,60000,NA,NA,4,4,NA,3,2017,4,1,1,55,3,1,0,1,1,0,26400,60000,4,NA,NA,4,1,NA,1
"7217",7217,"河南省",2,1958,3,2,1,4,1,10000,13000,1,10,4,3,3,3,2017,4,1,1,59,3,1,1,2,1,0,10000,13000,4,10,0,3,1,1,1
"7218",7218,"河南省",2,1958,2,5,1,4,3,10000,50000,NA,NA,3,4,2,2,2017,4,1,1,59,3,0,0,1,1,0,10000,50000,3,NA,NA,4,1,0,0
"7219",7219,"河南省",2,1962,2,2,1,4,1,1600,4400,3,7,5,4,4,4,2017,4,1,1,55,3,1,1,1,1,0,1600,4400,5,7,0,4,1,1,1
"7220",7220,"河南省",2,1962,4,2,1,4,2,12000,12000,1,4,4,4,4,4,2017,4,1,1,55,3,1,0,3,1,0,12000,12000,4,4,1,4,1,1,1
"7221",7221,"河南省",2,1959,8,2,1,3,2,82800,150000,NA,NA,3,3,3,2,2017,4,1,1,58,3,1,0,4,1,1,82800,150000,3,NA,NA,3,1,1,0
"7222",7222,"河南省",2,1960,1,2,1,4,2,18000,60000,NA,NA,5,3,3,3,2017,4,1,1,57,3,1,0,0,1,0,18000,60000,5,NA,NA,3,1,1,1
"7223",7223,"河南省",2,1962,7,2,1,4,2,46800,78000,NA,NA,3,3,3,3,2017,4,1,1,55,3,1,0,4,1,0,46800,78000,3,NA,NA,3,1,1,1
"7224",7224,"河南省",2,1960,3,2,1,4,1,20000,2000,4,NA,3,3,3,3,2017,4,1,1,57,3,1,1,2,1,0,20000,2000,3,NA,0,3,1,1,1
"7225",7225,"河南省",2,1962,3,2,1,4,1,0,30000,NA,NA,4,3,3,3,2017,4,1,1,55,3,1,1,2,1,0,0,30000,4,NA,NA,3,1,1,1
"7226",7226,"河南省",2,1958,3,2,1,4,2,24120,60000,NA,NA,4,4,3,3,2017,4,1,1,59,3,1,0,2,1,0,24120,60000,4,NA,NA,4,1,1,1
"7227",7227,"河南省",2,1959,3,2,1,4,1,2000,30000,4,NA,3,2,2,4,2017,4,1,1,58,3,1,1,2,1,0,2000,30000,3,NA,0,2,0,0,1
"7228",7228,"河南省",2,1958,3,3,1,2,3,9600,33600,NA,NA,5,NA,NA,8,2017,4,1,1,59,3,1,0,2,1,0,9600,33600,5,NA,NA,NA,NA,NA,NA
"7229",7229,"河南省",2,1958,1,2,1,2,1,0,60000,4,NA,5,4,4,4,2017,4,1,1,59,3,1,1,0,1,0,0,60000,5,NA,0,4,1,1,1
"7230",7230,"河南省",2,1958,3,2,1,4,2,25200,230000,NA,NA,2,4,3,3,2017,4,1,1,59,3,1,0,2,1,0,25200,230000,2,NA,NA,4,1,1,1
"7231",7231,"河南省",2,1961,3,2,1,4,3,37920,64320,NA,NA,5,3,3,3,2017,4,1,1,56,3,1,0,2,1,0,37920,64320,5,NA,NA,3,1,1,1
"7232",7232,"河南省",2,1962,7,2,1,1,2,70000,15000,1,3,2,3,3,3,2017,4,1,1,55,3,1,0,4,1,1,70000,15000,2,3,1,3,1,1,1
"7233",7233,"河南省",2,1962,4,2,1,4,2,21600,60000,NA,NA,3,3,3,3,2017,4,1,1,55,3,1,0,3,1,0,21600,60000,3,NA,NA,3,1,1,1
"7234",7234,"河南省",2,1959,4,4,1,4,2,25000,25000,NA,NA,3,4,4,4,2017,4,1,1,58,3,0,0,3,1,0,25000,25000,3,NA,NA,4,1,1,1
"7235",7235,"河南省",2,1960,4,3,1,4,2,27000,NA,1,7,3,4,3,3,2017,4,1,1,57,3,1,0,3,1,0,27000,NA,3,7,0,4,1,1,1
"7236",7236,"河南省",2,1961,2,2,1,4,1,4000,8000,4,NA,5,4,3,3,2017,4,1,1,56,3,1,1,1,1,0,4000,8000,5,NA,0,4,1,1,1
"7237",7237,"河南省",2,1958,1,5,1,4,1,20000,30000,NA,NA,4,4,3,3,2017,4,1,1,59,3,0,1,0,1,0,20000,30000,4,NA,NA,4,1,1,1
"7238",7238,"河南省",2,1958,4,2,1,4,2,60000,1e+05,1,2,3,2,2,2,2017,4,1,1,59,3,1,0,3,1,0,60000,1e+05,3,2,1,2,0,0,0
"7239",7239,"河南省",2,1958,3,2,1,4,2,22000,90000,NA,NA,5,4,4,3,2017,4,1,1,59,3,1,0,2,1,0,22000,90000,5,NA,NA,4,1,1,1
"7240",7240,"河南省",2,1959,2,2,1,4,2,21600,144000,NA,NA,4,4,3,3,2017,4,1,1,58,3,1,0,1,1,0,21600,144000,4,NA,NA,4,1,1,1
"7241",7241,"河南省",2,1959,1,5,1,4,1,0,0,NA,NA,5,3,3,3,2017,4,1,1,58,3,0,1,0,1,0,0,0,5,NA,NA,3,1,1,1
"7242",7242,"河南省",2,1961,2,2,1,4,1,20000,20000,4,NA,4,4,2,2,2017,4,1,1,56,3,1,1,1,1,0,20000,20000,4,NA,0,4,1,0,0
"7243",7243,"河南省",2,1960,3,5,1,4,3,24000,24000,NA,NA,5,3,NA,3,2017,4,1,1,57,3,0,0,2,1,0,24000,24000,5,NA,NA,3,1,NA,1
"7244",7244,"河南省",2,1959,3,2,1,4,2,48000,60000,NA,NA,5,2,2,2,2017,4,1,1,58,3,1,0,2,1,0,48000,60000,5,NA,NA,2,0,0,0
"7245",7245,"湖北省",2,1962,4,2,1,4,3,30000,45000,NA,NA,3,3,2,2,2017,4,1,1,55,3,1,0,3,1,0,30000,45000,3,NA,NA,3,1,0,0
"7246",7246,"湖北省",2,1961,3,2,1,4,2,18000,60000,1,7,4,4,3,2,2017,4,1,1,56,3,1,0,2,1,0,18000,60000,4,7,0,4,1,1,0
"7247",7247,"湖北省",2,1958,2,2,1,4,1,6000,6000,NA,NA,5,4,4,4,2017,4,1,1,59,3,1,1,1,1,0,6000,6000,5,NA,NA,4,1,1,1
"7248",7248,"湖北省",2,1961,4,2,1,4,3,33600,65000,NA,NA,3,3,NA,NA,2017,4,1,1,56,3,1,0,3,1,0,33600,65000,3,NA,NA,3,1,NA,NA
"7249",7249,"湖北省",2,1957,2,2,1,4,1,0,NA,NA,NA,5,4,4,4,2017,4,1,1,60,3,1,1,1,1,0,0,NA,5,NA,NA,4,1,1,1
"7250",7250,"湖北省",2,1960,4,5,8,4,1,12000,86400,1,5,5,4,4,2,2017,4,1,1,57,3,0,1,3,0,0,12000,86400,5,5,0,4,1,1,0
"7251",7251,"湖南省",2,1962,7,2,1,1,1,48800,150000,2,3,4,3,3,3,2017,4,1,1,55,3,1,1,4,1,1,48800,150000,4,3,1,3,1,1,1
"7252",7252,"湖南省",2,1962,2,2,1,4,1,36000,70000,1,7,3,4,4,4,2017,4,1,1,55,3,1,1,1,1,0,36000,70000,3,7,0,4,1,1,1
"7253",7253,"广东省",2,1961,2,2,1,4,1,5000,181000,4,NA,5,4,2,2,2017,4,1,1,56,3,1,1,1,1,0,5000,181000,5,NA,0,4,1,0,0
"7254",7254,"广东省",2,1958,1,2,6,4,1,5000,15000,4,NA,5,4,1,1,2017,4,1,1,59,3,1,1,0,0,0,5000,15000,5,NA,0,4,1,0,0
"7255",7255,"广东省",2,1962,3,2,1,4,1,12000,30000,NA,NA,5,4,3,8,2017,4,1,1,55,3,1,1,2,1,0,12000,30000,5,NA,NA,4,1,1,NA
"7256",7256,"广东省",2,1962,7,2,1,1,2,50000,1e+05,1,3,3,3,2,2,2017,4,1,1,55,3,1,0,4,1,1,50000,1e+05,3,3,1,3,1,0,0
"7257",7257,"广东省",2,1958,1,2,1,4,1,0,110000,NA,NA,5,4,4,3,2017,4,1,1,59,3,1,1,0,1,0,0,110000,5,NA,NA,4,1,1,1
"7258",7258,"广东省",2,1958,3,5,1,4,2,6600,6600,NA,NA,5,4,8,NA,2017,4,1,1,59,3,0,0,2,1,0,6600,6600,5,NA,NA,4,1,NA,NA
"7259",7259,"广东省",2,1962,3,2,1,4,2,31600,41600,4,NA,5,3,3,2,2017,4,1,1,55,3,1,0,2,1,0,31600,41600,5,NA,0,3,1,1,0
"7260",7260,"广东省",2,1960,3,2,1,4,2,21600,60000,NA,NA,4,3,3,3,2017,4,1,1,57,3,1,0,2,1,0,21600,60000,4,NA,NA,3,1,1,1
"7261",7261,"广东省",2,1962,3,2,1,4,1,0,2000,NA,NA,5,3,3,3,2017,4,1,1,55,3,1,1,2,1,0,0,2000,5,NA,NA,3,1,1,1
"7262",7262,"广东省",2,1960,2,2,1,4,1,10800,11760,4,NA,3,4,3,3,2017,4,1,1,57,3,1,1,1,1,0,10800,11760,3,NA,0,4,1,1,1
"7263",7263,"广东省",2,1960,4,2,1,4,2,36000,74400,NA,NA,3,3,2,8,2017,4,1,1,57,3,1,0,3,1,0,36000,74400,3,NA,NA,3,1,0,NA
"7264",7264,"广东省",2,1960,4,2,1,4,2,14400,50000,NA,NA,4,4,4,4,2017,4,1,1,57,3,1,0,3,1,0,14400,50000,4,NA,NA,4,1,1,1
"7265",7265,"广东省",2,1960,3,2,1,4,2,22000,45000,NA,NA,5,3,2,2,2017,4,1,1,57,3,1,0,2,1,0,22000,45000,5,NA,NA,3,1,0,0
"7266",7266,"广东省",2,1960,3,2,1,4,3,30000,135000,NA,NA,3,3,3,3,2017,4,1,1,57,3,1,0,2,1,0,30000,135000,3,NA,NA,3,1,1,1
"7267",7267,"广东省",2,1962,3,2,1,4,3,0,1e+05,NA,NA,4,4,2,1,2017,4,1,1,55,3,1,0,2,1,0,0,1e+05,4,NA,NA,4,1,0,0
"7268",7268,"广东省",2,1966,2,2,1,4,3,0,40000,NA,NA,5,3,1,2,2017,4,1,1,51,3,1,0,1,1,0,0,40000,5,NA,NA,3,1,0,0
"7269",7269,"广东省",2,1962,3,2,1,4,1,25000,65000,3,3,3,4,3,2,2017,4,1,1,55,3,1,1,2,1,0,25000,65000,3,3,0,4,1,1,0
"7270",7270,"广东省",2,1962,3,2,1,4,3,22000,80000,NA,NA,3,1,2,1,2017,4,1,1,55,3,1,0,2,1,0,22000,80000,3,NA,NA,1,0,0,0
"7271",7271,"广东省",2,1958,4,2,1,4,2,27600,52800,NA,NA,3,3,3,3,2017,4,1,1,59,3,1,0,3,1,0,27600,52800,3,NA,NA,3,1,1,1
"7272",7272,"广东省",2,1960,1,5,1,4,1,0,NA,4,NA,3,4,4,2,2017,4,1,1,57,3,0,1,0,1,0,0,NA,3,NA,0,4,1,1,0
"7273",7273,"广东省",2,1962,2,2,1,4,2,NA,NA,NA,NA,5,NA,NA,NA,2017,4,1,1,55,3,1,0,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,NA
"7274",7274,"广东省",2,1959,2,2,1,4,1,3000,6000,4,NA,5,4,8,8,2017,4,1,1,58,3,1,1,1,1,0,3000,6000,5,NA,0,4,1,NA,NA
"7275",7275,"广东省",2,1962,2,2,1,4,1,1000,1e+05,4,NA,4,4,4,4,2017,4,1,1,55,3,1,1,1,1,0,1000,1e+05,4,NA,0,4,1,1,1
"7276",7276,"广东省",2,1958,2,2,1,4,1,0,60000,NA,NA,5,4,4,4,2017,4,1,1,59,3,1,1,1,1,0,0,60000,5,NA,NA,4,1,1,1
"7277",7277,"广东省",2,1959,1,5,1,4,1,0,0,4,NA,5,4,4,4,2017,4,1,1,58,3,0,1,0,1,0,0,0,5,NA,0,4,1,1,1
"7278",7278,"广东省",2,1959,1,2,1,4,1,1000,30000,4,NA,5,3,2,2,2017,4,1,1,58,3,1,1,0,1,0,1000,30000,5,NA,0,3,1,0,0
"7279",7279,"广东省",2,1958,1,2,1,4,1,0,50000,NA,NA,5,4,3,3,2017,4,1,1,59,3,1,1,0,1,0,0,50000,5,NA,NA,4,1,1,1
"7280",7280,"广东省",2,1960,1,2,1,4,1,18000,NA,NA,NA,2,3,3,3,2017,4,1,1,57,3,1,1,0,1,0,18000,NA,2,NA,NA,3,1,1,1
"7281",7281,"广东省",2,1959,4,2,1,1,3,20000,50000,NA,NA,4,2,2,1,2017,4,1,1,58,3,1,0,3,1,1,20000,50000,4,NA,NA,2,0,0,0
"7282",7282,"广东省",2,1962,3,2,1,4,1,1000,52000,4,NA,3,4,4,3,2017,4,1,1,55,3,1,1,2,1,0,1000,52000,3,NA,0,4,1,1,1
