"","id","q2","province_id","v82","v83","v2","v84","v111","v110","v109","v101","v123","v130","v73b","v73c","year","wave","time","province","female","age","corhort","marriage","hukouRural","race","party","edu","eduyear","occ","occR_father","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"1646",1137,36242712,36,2,40,1,1,1,0,0,97,1,10,6,1,2002,1,0,"江西省",1,40,2,1,1,1,0,0,0,97,0,NA,6,1,1,0
"1647",1135,36242712,36,1,49,2,1,2,3,13,97,1,11,6,5,2002,1,0,"江西省",0,49,2,1,0,1,0,3,13,97,0,NA,6,5,1,1
"1648",1138,36242712,36,2,39,1,1,1,0,4,97,1,10,8,8,2002,1,0,"江西省",1,39,2,1,1,1,0,0,4,97,0,NA,8,8,NA,NA
"1649",1136,36242712,36,1,33,1,1,2,0,4,97,1,10,5,5,2002,1,0,"江西省",0,33,2,1,1,1,0,0,4,97,0,NA,5,5,1,1
"1650",1130,36242711,36,2,38,1,1,1,0,4,97,1,10,5,6,2002,1,0,"江西省",1,38,2,1,1,1,0,0,4,97,0,NA,5,6,1,1
"1651",1131,36242711,36,1,57,1,1,1,1,6,97,1,11,6,3,2002,1,0,"江西省",0,57,3,1,1,1,0,1,6,97,0,NA,6,3,1,0
"1652",1133,36242711,36,1,34,1,1,1,0,3,97,0,10,6,6,2002,1,0,"江西省",0,34,2,0,1,1,0,0,3,97,0,NA,6,6,1,1
"1653",1132,36242711,36,2,49,1,98,1,0,3,97,1,10,6,4,2002,1,0,"江西省",1,49,2,1,1,NA,0,0,3,97,0,NA,6,4,1,0
"1654",1129,36242711,36,1,23,1,1,2,1,5,97,0,11,6,3,2002,1,0,"江西省",0,23,1,0,1,1,0,1,5,97,0,NA,6,3,1,0
"1655",1141,36242721,36,1,26,1,1,1,1,5,97,1,11,5,3,2002,1,0,"江西省",0,26,1,1,1,1,0,1,5,97,0,NA,5,3,1,0
"1656",1139,36242721,36,1,25,1,1,1,2,9,97,0,10,8,8,2002,1,0,"江西省",0,25,1,0,1,1,0,2,9,97,0,NA,8,8,NA,NA
"1657",1143,36242721,36,1,20,1,1,1,2,9,97,0,10,6,5,2002,1,0,"江西省",0,20,1,0,1,1,0,2,9,97,0,NA,6,5,1,1
"1658",1140,36242721,36,1,46,1,1,1,0,3,97,1,10,6,4,2002,1,0,"江西省",0,46,2,1,1,1,0,0,3,97,0,NA,6,4,1,0
"1659",1142,36242721,36,2,20,1,1,2,3,11,97,0,9,5,3,2002,1,0,"江西省",1,20,1,0,1,1,0,3,11,97,0,NA,5,3,1,0
"1660",1121,36072221,36,2,43,1,1,1,3,9,97,1,10,4,4,2002,1,0,"江西省",1,43,2,1,1,1,0,3,9,97,0,NA,4,4,0,0
"1661",1120,36072221,36,2,45,1,1,1,0,2,97,1,10,8,8,2002,1,0,"江西省",1,45,2,1,1,1,0,0,2,97,0,NA,8,8,NA,NA
"1662",3319,37078411,37,1,37,2,1,1,2,7,3,1,5,6,6,2002,1,0,"山东省",0,37,2,1,0,1,0,2,7,3,1,1,6,6,1,1
"1663",3323,37078411,37,2,39,2,1,1,2,7,97,1,11,6,8,2002,1,0,"山东省",1,39,2,1,0,1,0,2,7,97,0,NA,6,8,1,NA
"1664",3318,37078411,37,1,29,1,1,1,2,8,97,1,11,6,6,2002,1,0,"山东省",0,29,1,1,1,1,0,2,8,97,0,NA,6,6,1,1
"1665",3325,37078411,37,2,51,1,1,1,0,0,97,1,10,6,6,2002,1,0,"山东省",1,51,3,1,1,1,0,0,0,97,0,NA,6,6,1,1
"1666",3324,37078411,37,1,28,2,1,1,2,8,7,1,4,6,6,2002,1,0,"山东省",0,28,1,1,0,1,0,2,8,7,1,0,6,6,1,1
"1667",3317,37078411,37,1,34,1,1,1,2,8,97,1,5,6,6,2002,1,0,"山东省",0,34,2,1,1,1,0,2,8,97,1,NA,6,6,1,1
"1668",3322,37078411,37,1,58,1,1,1,1,6,97,1,5,6,4,2002,1,0,"山东省",0,58,3,1,1,1,0,1,6,97,1,NA,6,4,1,0
"1669",3320,37078411,37,1,33,1,1,1,2,6,97,1,10,6,6,2002,1,0,"山东省",0,33,2,1,1,1,0,2,6,97,0,NA,6,6,1,1
"1670",3321,37078411,37,1,51,1,1,1,1,6,97,1,9,6,3,2002,1,0,"山东省",0,51,3,1,1,1,0,1,6,97,0,NA,6,3,1,0
"1671",3334,37078412,37,2,41,1,1,1,3,10,97,1,5,6,3,2002,1,0,"山东省",1,41,2,1,1,1,0,3,10,97,1,NA,6,3,1,0
"1672",3331,37078412,37,1,57,1,1,1,1,6,97,1,10,6,4,2002,1,0,"山东省",0,57,3,1,1,1,0,1,6,97,0,NA,6,4,1,0
"1673",3333,37078412,37,2,41,2,1,1,3,10,3,1,5,6,6,2002,1,0,"山东省",1,41,2,1,0,1,0,3,10,3,1,1,6,6,1,1
"1674",3332,37078412,37,2,38,1,1,1,2,7,97,1,10,6,6,2002,1,0,"山东省",1,38,2,1,1,1,0,2,7,97,0,NA,6,6,1,1
"1675",3329,37078412,37,1,40,1,1,1,2,7,3,1,10,6,5,2002,1,0,"山东省",0,40,2,1,1,1,0,2,7,3,0,1,6,5,1,1
"1676",3327,37078412,37,2,38,1,1,1,2,8,97,1,2,6,6,2002,1,0,"山东省",1,38,2,1,1,1,0,2,8,97,1,NA,6,6,1,1
"1677",3326,37078412,37,2,23,1,1,1,2,9,97,0,5,5,4,2002,1,0,"山东省",1,23,1,0,1,1,0,2,9,97,1,NA,5,4,1,0
"1678",3330,37078412,37,2,46,1,1,1,0,2,97,1,10,3,3,2002,1,0,"山东省",1,46,2,1,1,1,0,0,2,97,0,NA,3,3,0,0
"1679",3349,37078421,37,1,39,2,1,3,3,10,2,1,10,4,4,2002,1,0,"山东省",0,39,2,1,0,1,1,3,10,2,0,1,4,4,0,0
"1680",3352,37078421,37,1,36,2,1,3,3,14,3,1,5,4,3,2002,1,0,"山东省",0,36,2,1,0,1,1,3,14,3,1,1,4,3,0,0
"1681",3335,37078421,37,2,47,2,1,1,5,12,1,1,2,5,0,2002,1,0,"山东省",1,47,2,1,0,1,0,4,12,1,1,1,5,0,1,0
"1682",3345,37078421,37,2,29,2,1,1,4,15,2,1,2,6,6,2002,1,0,"山东省",1,29,1,1,0,1,0,3,15,2,1,1,6,6,1,1
"1683",3466,37012422,37,2,41,1,1,1,2,8,97,1,10,6,6,2002,1,0,"山东省",1,41,2,1,1,1,0,2,8,97,0,NA,6,6,1,1
"1684",3336,37078421,37,1,36,2,1,3,5,14,4,1,10,6,5,2002,1,0,"山东省",0,36,2,1,0,1,1,4,14,4,0,0,6,5,1,1
"1685",3344,37078421,37,1,43,2,1,3,3,9,1,1,2,6,5,2002,1,0,"山东省",0,43,2,1,0,1,1,3,9,1,1,1,6,5,1,1
"1686",3468,37012422,37,1,35,1,1,1,1,6,97,1,10,6,5,2002,1,0,"山东省",0,35,2,1,1,1,0,1,6,97,0,NA,6,5,1,1
"1687",3464,37012422,37,2,35,1,1,1,2,9,97,1,11,6,5,2002,1,0,"山东省",1,35,2,1,1,1,0,2,9,97,0,NA,6,5,1,1
"1688",3350,37078421,37,1,29,1,1,1,3,8,3,1,5,5,5,2002,1,0,"山东省",0,29,1,1,1,1,0,3,8,3,1,1,5,5,1,1
"1689",3463,37012422,37,1,52,1,1,1,1,6,97,1,10,6,5,2002,1,0,"山东省",0,52,3,1,1,1,0,1,6,97,0,NA,6,5,1,1
"1690",3348,37078421,37,2,32,2,1,1,3,11,1,1,2,4,2,2002,1,0,"山东省",1,32,2,1,0,1,0,3,11,1,1,1,4,2,0,0
"1691",3341,37078421,37,2,43,2,1,1,3,10,1,1,10,6,5,2002,1,0,"山东省",1,43,2,1,0,1,0,3,10,1,0,1,6,5,1,1
"1692",3465,37012422,37,2,43,1,1,1,1,5,97,1,10,8,8,2002,1,0,"山东省",1,43,2,1,1,1,0,1,5,97,0,NA,8,8,NA,NA
"1693",3343,37078421,37,2,36,2,1,3,3,11,1,1,2,6,4,2002,1,0,"山东省",1,36,2,1,0,1,1,3,11,1,1,1,6,4,1,0
"1694",3459,37012421,37,1,37,1,1,3,3,12,97,1,10,6,6,2002,1,0,"山东省",0,37,2,1,1,1,1,3,12,97,0,NA,6,6,1,1
"1695",3342,37078421,37,1,44,2,1,3,4,9,1,1,2,6,6,2002,1,0,"山东省",0,44,2,1,0,1,1,3,9,1,1,1,6,6,1,1
"1696",3391,37081121,37,2,24,2,1,2,2,8,4,0,4,5,5,2002,1,0,"山东省",1,24,1,0,0,1,0,2,8,4,1,0,5,5,1,1
"1697",3347,37078421,37,2,74,1,1,3,0,0,97,1,10,6,5,2002,1,0,"山东省",1,74,4,1,1,1,1,0,0,97,0,NA,6,5,1,1
"1698",3346,37078421,37,2,37,1,1,1,2,7,3,1,10,5,4,2002,1,0,"山东省",1,37,2,1,1,1,0,2,7,3,0,1,5,4,1,0
"1699",3457,37012421,37,2,44,1,1,2,3,12,97,1,10,6,5,2002,1,0,"山东省",1,44,2,1,1,1,0,3,12,97,0,NA,6,5,1,1
"1700",3392,37081122,37,2,37,1,1,1,1,5,97,1,10,6,3,2002,1,0,"山东省",1,37,2,1,1,1,0,1,5,97,0,NA,6,3,1,0
"1701",3338,37078421,37,2,41,1,1,1,2,7,97,1,2,6,5,2002,1,0,"山东省",1,41,2,1,1,1,0,2,7,97,1,NA,6,5,1,1
"1702",3339,37078421,37,1,48,2,1,3,5,14,1,1,10,5,4,2002,1,0,"山东省",0,48,2,1,0,1,1,4,14,1,0,1,5,4,1,0
"1703",3337,37078421,37,1,56,2,1,3,5,16,1,1,10,5,3,2002,1,0,"山东省",0,56,3,1,0,1,1,4,16,1,0,1,5,3,1,0
"1704",3458,37012421,37,2,64,1,1,1,0,0,97,1,10,6,5,2002,1,0,"山东省",1,64,3,1,1,1,0,0,0,97,0,NA,6,5,1,1
"1705",3394,37081121,37,2,30,2,1,1,2,8,97,1,4,8,3,2002,1,0,"山东省",1,30,2,1,0,1,0,2,8,97,1,NA,8,3,NA,0
"1706",3461,37012421,37,2,43,1,1,2,2,7,97,1,10,6,4,2002,1,0,"山东省",1,43,2,1,1,1,0,2,7,97,0,NA,6,4,1,0
"1707",3287,37040411,37,1,28,2,1,1,5,15,3,1,10,5,2,2002,1,0,"山东省",0,28,1,1,0,1,0,4,15,3,0,1,5,2,1,0
"1708",3460,37012421,37,2,43,1,1,1,2,5,97,1,4,6,3,2002,1,0,"山东省",1,43,2,1,1,1,0,2,5,97,1,NA,6,3,1,0
"1709",3462,37012421,37,2,41,1,1,1,2,7,97,1,10,5,8,2002,1,0,"山东省",1,41,2,1,1,1,0,2,7,97,0,NA,5,8,1,NA
"1710",3393,37081121,37,1,60,1,1,1,1,5,97,1,10,6,3,2002,1,0,"山东省",0,60,3,1,1,1,0,1,5,97,0,NA,6,3,1,0
"1711",3288,37040411,37,1,37,1,1,1,2,8,97,1,10,6,3,2002,1,0,"山东省",0,37,2,1,1,1,0,2,8,97,0,NA,6,3,1,0
"1712",3396,37081121,37,2,40,1,1,1,2,8,97,1,10,6,4,2002,1,0,"山东省",1,40,2,1,1,1,0,2,8,97,0,NA,6,4,1,0
"1713",3289,37040411,37,2,26,2,1,2,3,12,1,1,4,6,4,2002,1,0,"山东省",1,26,1,1,0,1,0,3,12,1,1,1,6,4,1,0
"1714",3395,37081121,37,2,23,2,1,2,3,12,3,0,4,6,5,2002,1,0,"山东省",1,23,1,0,0,1,0,3,12,3,1,1,6,5,1,1
"1715",3290,37040411,37,1,46,2,1,3,1,9,2,1,4,6,2,2002,1,0,"山东省",0,46,2,1,0,1,1,1,9,2,1,1,6,2,1,0
"1716",3467,37012422,37,1,36,1,1,2,1,5,97,1,10,6,4,2002,1,0,"山东省",0,36,2,1,1,1,0,1,5,97,0,NA,6,4,1,0
"1717",3397,37081121,37,2,27,2,1,2,3,12,2,1,4,5,5,2002,1,0,"山东省",1,27,1,1,0,1,0,3,12,2,1,1,5,5,1,1
"1718",3291,37040411,37,1,60,2,1,3,5,16,0,1,10,6,4,2002,1,0,"山东省",0,60,3,1,0,1,1,4,16,0,0,1,6,4,1,0
"1719",3292,37040411,37,2,70,2,1,1,0,0,9,1,10,6,4,2002,1,0,"山东省",1,70,4,1,0,1,0,0,0,9,0,0,6,4,1,0
"1720",3452,37012412,37,1,33,1,1,2,2,8,97,1,5,9,9,2002,1,0,"山东省",0,33,2,1,1,1,0,2,8,97,1,NA,9,9,NA,NA
"1721",3398,37081122,37,1,32,2,1,3,2,8,2,1,10,6,5,2002,1,0,"山东省",0,32,2,1,0,1,1,2,8,2,0,1,6,5,1,1
"1722",3285,37040411,37,1,50,2,1,1,3,12,6,1,10,6,2,2002,1,0,"山东省",0,50,3,1,0,1,0,3,12,6,0,0,6,2,1,0
"1723",3453,37012412,37,1,45,1,1,3,4,15,97,1,10,6,5,2002,1,0,"山东省",0,45,2,1,1,1,1,3,15,97,0,NA,6,5,1,1
"1724",3473,37152111,37,1,33,2,1,1,2,9,97,1,10,6,5,2002,1,0,"山东省",0,33,2,1,0,1,0,2,9,97,0,NA,6,5,1,1
"1725",3470,37152111,37,2,53,1,1,1,0,0,97,1,2,6,8,2002,1,0,"山东省",1,53,3,1,1,1,0,0,0,97,1,NA,6,8,1,NA
"1726",3286,37040411,37,1,50,2,1,1,3,12,2,1,8,5,2,2002,1,0,"山东省",0,50,3,1,0,1,0,3,12,2,1,1,5,2,1,0
"1727",3455,37012412,37,1,66,1,1,1,0,5,97,1,10,5,4,2002,1,0,"山东省",0,66,3,1,1,1,0,0,5,97,0,NA,5,4,1,0
"1728",3294,37040412,37,2,48,2,1,1,3,15,1,1,10,6,6,2002,1,0,"山东省",1,48,2,1,0,1,0,3,15,1,0,1,6,6,1,1
"1729",3469,37152111,37,2,34,1,1,1,0,4,97,1,11,8,8,2002,1,0,"山东省",1,34,2,1,1,1,0,0,4,97,0,NA,8,8,NA,NA
"1730",3471,37152111,37,1,45,1,1,1,3,11,97,1,10,6,5,2002,1,0,"山东省",0,45,2,1,1,1,0,3,11,97,0,NA,6,5,1,1
"1731",3456,37012412,37,2,36,1,1,1,1,6,97,1,10,5,5,2002,1,0,"山东省",1,36,2,1,1,1,0,1,6,97,0,NA,5,5,1,1
"1732",3472,37152111,37,1,28,1,1,1,2,7,97,1,10,6,5,2002,1,0,"山东省",0,28,1,1,1,1,0,2,7,97,0,NA,6,5,1,1
"1733",3454,37012412,37,2,44,1,1,2,1,5,97,1,10,6,5,2002,1,0,"山东省",1,44,2,1,1,1,0,1,5,97,0,NA,6,5,1,1
"1734",3293,37040412,37,1,42,2,1,1,3,10,2,1,5,4,2,2002,1,0,"山东省",0,42,2,1,0,1,0,3,10,2,1,1,4,2,0,0
"1735",3298,37040412,37,2,70,2,1,1,0,2,9,1,10,5,4,2002,1,0,"山东省",1,70,4,1,0,1,0,0,2,9,0,0,5,4,1,0
"1736",3474,37152112,37,1,28,1,1,1,1,6,97,1,10,6,4,2002,1,0,"山东省",0,28,1,1,1,1,0,1,6,97,0,NA,6,4,1,0
"1737",3475,37152112,37,2,38,1,1,1,1,5,97,1,10,6,4,2002,1,0,"山东省",1,38,2,1,1,1,0,1,5,97,0,NA,6,4,1,0
"1738",3299,37040412,37,2,42,2,1,1,2,9,3,1,2,6,3,2002,1,0,"山东省",1,42,2,1,0,1,0,2,9,3,1,1,6,3,1,0
"1739",3445,37012411,37,1,26,1,1,1,0,1,97,0,10,4,4,2002,1,0,"山东省",0,26,1,0,1,1,0,0,1,97,0,NA,4,4,0,0
"1740",3447,37012411,37,2,39,1,1,1,2,7,97,1,10,6,5,2002,1,0,"山东省",1,39,2,1,1,1,0,2,7,97,0,NA,6,5,1,1
"1741",3446,37012411,37,1,64,1,1,1,0,4,97,1,10,6,5,2002,1,0,"山东省",0,64,3,1,1,1,0,0,4,97,0,NA,6,5,1,1
"1742",3297,37040412,37,1,60,2,1,1,1,6,0,1,9,6,2,2002,1,0,"山东省",0,60,3,1,0,1,0,1,6,0,0,1,6,2,1,0
"1743",3401,37081127,37,1,36,1,1,1,2,7,97,1,10,6,1,2002,1,0,"山东省",0,36,2,1,1,1,0,2,7,97,0,NA,6,1,1,0
"1744",3300,37040412,37,2,38,2,1,1,3,12,6,1,10,5,2,2002,1,0,"山东省",1,38,2,1,0,1,0,3,12,6,0,0,5,2,1,0
"1745",3478,37152112,37,2,34,1,1,1,0,0,97,1,10,8,8,2002,1,0,"山东省",1,34,2,1,1,1,0,0,0,97,0,NA,8,8,NA,NA
"1746",3481,37152121,37,1,40,1,1,1,2,7,97,1,10,8,8,2002,1,0,"山东省",0,40,2,1,1,1,0,2,7,97,0,NA,8,8,NA,NA
"1747",3479,37152121,37,1,31,1,1,1,2,8,97,1,10,6,6,2002,1,0,"山东省",0,31,2,1,1,1,0,2,8,97,0,NA,6,6,1,1
"1748",3296,37040412,37,2,23,2,1,2,3,12,2,1,4,5,1,2002,1,0,"山东省",1,23,1,1,0,1,0,3,12,2,1,1,5,1,1,0
"1749",3450,37012411,37,1,54,1,1,1,1,5,97,1,5,5,5,2002,1,0,"山东省",0,54,3,1,1,1,0,1,5,97,1,NA,5,5,1,1
"1750",3477,37152112,37,1,60,1,1,1,1,6,97,1,11,6,6,2002,1,0,"山东省",0,60,3,1,1,1,0,1,6,97,0,NA,6,6,1,1
"1751",3400,37081122,37,2,75,1,1,1,1,6,97,1,10,6,4,2002,1,0,"山东省",1,75,4,1,1,1,0,1,6,97,0,NA,6,4,1,0
"1752",3314,37040414,37,1,70,2,1,1,2,9,2,1,7,6,2,2002,1,0,"山东省",0,70,4,1,0,1,0,2,9,2,0,1,6,2,1,0
"1753",3309,37040414,37,1,36,2,1,1,2,7,2,1,10,6,3,2002,1,0,"山东省",0,36,2,1,0,1,0,2,7,2,0,1,6,3,1,0
"1754",3480,37152121,37,1,60,1,1,1,2,5,97,1,10,6,3,2002,1,0,"山东省",0,60,3,1,1,1,0,2,5,97,0,NA,6,3,1,0
"1755",3483,37152121,37,2,44,1,1,1,3,10,97,1,10,6,6,2002,1,0,"山东省",1,44,2,1,1,1,0,3,10,97,0,NA,6,6,1,1
"1756",3402,37081122,37,2,27,1,1,1,2,8,97,1,10,6,4,2002,1,0,"山东省",1,27,1,1,1,1,0,2,8,97,0,NA,6,4,1,0
"1757",3315,37040414,37,1,53,2,1,1,0,0,1,1,11,6,4,2002,1,0,"山东省",0,53,3,1,0,1,0,0,0,1,0,1,6,4,1,0
"1758",3403,37081122,37,1,68,1,1,1,2,6,97,1,10,6,3,2002,1,0,"山东省",0,68,3,1,1,1,0,2,6,97,0,NA,6,3,1,0
"1759",3487,37152122,37,1,42,1,1,1,3,9,97,1,10,5,3,2002,1,0,"山东省",0,42,2,1,1,1,0,3,9,97,0,NA,5,3,1,0
"1760",3484,37152122,37,2,34,1,1,1,0,5,97,1,10,6,5,2002,1,0,"山东省",1,34,2,1,1,1,0,0,5,97,0,NA,6,5,1,1
"1761",3399,37081122,37,1,38,1,1,1,2,7,97,1,10,6,4,2002,1,0,"山东省",0,38,2,1,1,1,0,2,7,97,0,NA,6,4,1,0
"1762",3311,37040414,37,1,71,2,1,1,1,5,2,1,10,6,3,2002,1,0,"山东省",0,71,4,1,0,1,0,1,5,2,0,1,6,3,1,0
"1763",3488,37152122,37,2,45,1,1,1,0,0,97,1,10,8,8,2002,1,0,"山东省",1,45,2,1,1,1,0,0,0,97,0,NA,8,8,NA,NA
"1764",3404,37081122,37,2,35,1,1,1,1,5,97,1,10,6,1,2002,1,0,"山东省",1,35,2,1,1,1,0,1,5,97,0,NA,6,1,1,0
"1765",3485,37152122,37,1,49,1,1,1,2,9,97,1,4,6,2,2002,1,0,"山东省",0,49,2,1,1,1,0,2,9,97,1,NA,6,2,1,0
"1766",3316,37040414,37,2,78,2,1,1,0,0,9,1,10,6,3,2002,1,0,"山东省",1,78,4,1,0,1,0,0,0,9,0,0,6,3,1,0
"1767",3486,37152122,37,2,39,1,1,1,2,9,97,1,10,8,8,2002,1,0,"山东省",1,39,2,1,1,1,0,2,9,97,0,NA,8,8,NA,NA
"1768",3377,37081111,37,1,45,1,1,3,3,12,97,1,10,6,5,2002,1,0,"山东省",0,45,2,1,1,1,1,3,12,97,0,NA,6,5,1,1
"1769",3312,37040414,37,1,53,2,1,1,1,6,1,1,4,5,2,2002,1,0,"山东省",0,53,3,1,0,1,0,1,6,1,1,1,5,2,1,0
"1770",3374,37083213,37,1,18,1,1,1,1,7,97,0,8,5,4,2002,1,0,"山东省",0,18,1,0,1,1,0,1,7,97,1,NA,5,4,1,0
"1771",3313,37040414,37,2,71,2,1,1,0,0,9,1,10,5,4,2002,1,0,"山东省",1,71,4,1,0,1,0,0,0,9,0,0,5,4,1,0
"1772",3310,37040414,37,1,62,2,1,3,4,19,0,1,10,6,3,2002,1,0,"山东省",0,62,3,1,0,1,1,3,19,0,0,1,6,3,1,0
"1773",3443,37158122,37,1,30,1,1,1,2,9,97,1,10,6,4,2002,1,0,"山东省",0,30,2,1,1,1,0,2,9,97,0,NA,6,4,1,0
"1774",3376,37083213,37,1,58,1,1,1,0,0,97,1,10,5,3,2002,1,0,"山东省",0,58,3,1,1,1,0,0,0,97,0,NA,5,3,1,0
"1775",3441,37158122,37,2,35,1,1,1,2,9,97,1,10,8,8,2002,1,0,"山东省",1,35,2,1,1,1,0,2,9,97,0,NA,8,8,NA,NA
"1776",3440,37158122,37,2,53,1,1,1,0,0,97,1,10,8,8,2002,1,0,"山东省",1,53,3,1,1,1,0,0,0,97,0,NA,8,8,NA,NA
"1777",3442,37158122,37,1,57,2,1,3,3,9,97,1,10,6,4,2002,1,0,"山东省",0,57,3,1,0,1,1,3,9,97,0,NA,6,4,1,0
"1778",3383,37081111,37,1,34,1,1,1,1,6,97,1,10,6,4,2002,1,0,"山东省",0,34,2,1,1,1,0,1,6,97,0,NA,6,4,1,0
"1779",3436,37158121,37,2,39,1,1,1,0,0,97,1,5,8,8,2002,1,0,"山东省",1,39,2,1,1,1,0,0,0,97,1,NA,8,8,NA,NA
"1780",3378,37081111,37,2,50,1,1,1,0,0,97,1,10,6,3,2002,1,0,"山东省",1,50,3,1,1,1,0,0,0,97,0,NA,6,3,1,0
"1781",3373,37083213,37,2,37,1,1,1,1,6,97,1,10,5,5,2002,1,0,"山东省",1,37,2,1,1,1,0,1,6,97,0,NA,5,5,1,1
"1782",3302,37040413,37,1,29,2,1,1,4,15,2,1,10,6,4,2002,1,0,"山东省",0,29,1,1,0,1,0,3,15,2,0,1,6,4,1,0
"1783",3439,37158121,37,2,67,1,1,1,0,0,97,1,4,6,6,2002,1,0,"山东省",1,67,3,1,1,1,0,0,0,97,1,NA,6,6,1,1
"1784",3438,37188121,37,1,28,1,1,1,2,8,97,1,10,6,4,2002,1,0,"山东省",0,28,1,1,1,1,0,2,8,97,0,NA,6,4,1,0
"1785",3372,37083213,37,1,37,1,1,1,2,8,97,1,10,5,4,2002,1,0,"山东省",0,37,2,1,1,1,0,2,8,97,0,NA,5,4,1,0
"1786",3303,37040413,37,1,58,2,1,3,1,4,2,1,11,6,5,2002,1,0,"山东省",0,58,3,1,0,1,1,1,4,2,0,1,6,5,1,1
"1787",3380,37081111,37,2,37,1,1,1,0,3,97,1,10,6,3,2002,1,0,"山东省",1,37,2,1,1,1,0,0,3,97,0,NA,6,3,1,0
"1788",3371,37083213,37,1,52,1,1,1,3,12,97,1,10,6,8,2002,1,0,"山东省",0,52,3,1,1,1,0,3,12,97,0,NA,6,8,1,NA
"1789",3304,37040413,37,1,20,2,1,1,2,8,6,0,5,6,5,2002,1,0,"山东省",0,20,1,0,0,1,0,2,8,6,1,0,6,5,1,1
"1790",3435,37158121,37,1,31,1,1,1,0,7,97,1,10,6,5,2002,1,0,"山东省",0,31,2,1,1,1,0,0,7,97,0,NA,6,5,1,1
"1791",3437,37158121,37,1,42,1,1,1,0,0,97,1,10,6,6,2002,1,0,"山东省",0,42,2,1,1,1,0,0,0,97,0,NA,6,6,1,1
"1792",3375,37083213,37,1,45,1,1,3,1,6,97,1,10,6,5,2002,1,0,"山东省",0,45,2,1,1,1,1,1,6,97,0,NA,6,5,1,1
"1793",3382,37081111,37,1,38,1,1,3,2,6,97,1,10,6,3,2002,1,0,"山东省",0,38,2,1,1,1,1,2,6,97,0,NA,6,3,1,0
"1794",3360,37083211,37,2,35,2,1,1,1,6,6,1,4,5,5,2002,1,0,"山东省",1,35,2,1,0,1,0,1,6,6,1,0,5,5,1,1
"1795",3308,37040413,37,2,40,2,1,1,4,13,1,1,10,6,4,2002,1,0,"山东省",1,40,2,1,0,1,0,3,13,1,0,1,6,4,1,0
"1796",3431,37158112,37,1,53,1,1,1,0,2,97,1,10,4,4,2002,1,0,"山东省",0,53,3,1,1,1,0,0,2,97,0,NA,4,4,0,0
"1797",3306,37040413,37,2,40,2,1,1,2,7,4,1,10,6,4,2002,1,0,"山东省",1,40,2,1,0,1,0,2,7,4,0,0,6,4,1,0
"1798",3379,37081111,37,1,78,1,1,1,0,2,97,1,10,6,3,2002,1,0,"山东省",0,78,4,1,1,1,0,0,2,97,0,NA,6,3,1,0
"1799",3432,37158112,37,2,49,1,1,1,0,0,97,1,10,6,6,2002,1,0,"山东省",1,49,2,1,1,1,0,0,0,97,0,NA,6,6,1,1
"1800",3434,37158112,37,2,21,1,1,1,0,2,97,0,4,5,5,2002,1,0,"山东省",1,21,1,0,1,1,0,0,2,97,1,NA,5,5,1,1
"1801",3355,37083211,37,2,45,7,1,3,3,9,0,1,2,5,3,2002,1,0,"山东省",1,45,2,1,NA,1,1,3,9,0,1,1,5,3,1,0
"1802",3301,37040413,37,2,48,1,1,1,0,3,97,1,10,6,3,2002,1,0,"山东省",1,48,2,1,1,1,0,0,3,97,0,NA,6,3,1,0
"1803",3381,37081111,37,1,45,1,1,3,2,7,97,1,5,6,4,2002,1,0,"山东省",0,45,2,1,1,1,1,2,7,97,1,NA,6,4,1,0
"1804",3426,37158111,37,1,40,1,1,1,0,5,97,1,11,6,2,2002,1,0,"山东省",0,40,2,1,1,1,0,0,5,97,0,NA,6,2,1,0
"1805",3386,37081112,37,2,55,1,1,1,0,0,97,1,10,6,4,2002,1,0,"山东省",1,55,3,1,1,1,0,0,0,97,0,NA,6,4,1,0
"1806",3357,37083211,37,1,46,2,1,3,5,12,0,1,10,5,5,2002,1,0,"山东省",0,46,2,1,0,1,1,4,12,0,0,1,5,5,1,1
"1807",3429,37158111,37,2,37,1,13,1,1,5,97,1,10,6,6,2002,1,0,"山东省",1,37,2,1,1,0,0,1,5,97,0,NA,6,6,1,1
"1808",3307,37040413,37,2,24,2,1,2,2,8,2,0,9,6,4,2002,1,0,"山东省",1,24,1,0,0,1,0,2,8,2,0,1,6,4,1,0
"1809",3425,37158111,37,1,62,1,1,1,0,3,97,1,10,6,6,2002,1,0,"山东省",0,62,3,1,1,1,0,0,3,97,0,NA,6,6,1,1
"1810",3413,37068212,37,2,37,1,1,1,1,5,97,1,10,6,0,2002,1,0,"山东省",1,37,2,1,1,1,0,1,5,97,0,NA,6,0,1,0
"1811",3428,37158111,37,2,60,1,1,1,0,0,97,1,10,8,8,2002,1,0,"山东省",1,60,3,1,1,1,0,0,0,97,0,NA,8,8,NA,NA
"1812",3427,37158111,37,1,56,1,1,1,0,3,97,1,10,6,6,2002,1,0,"山东省",0,56,3,1,1,1,0,0,3,97,0,NA,6,6,1,1
"1813",3411,37068212,37,2,53,1,1,1,0,0,97,1,10,6,4,2002,1,0,"山东省",1,53,3,1,1,1,0,0,0,97,0,NA,6,4,1,0
"1814",3305,37040413,37,2,62,2,1,3,2,9,2,1,10,6,4,2002,1,0,"山东省",1,62,3,1,0,1,1,2,9,2,0,1,6,4,1,0
