"","id","qs2a","RURAL1","qa01","qa02","qa03","qa04","qa06","qa08a","qa10","qb4a","qb4c","qc1_5b","qc1_5d","qc1_5e","qd01","qe05_06","qe05_05","year","wave","time","female","age","corhort","marriage","hukouRural","edu","eduyear","party","party_parter","socialLevel_Per","job","occ","occR","occ_parter","occ_parterR","trust_gover","trus_local","trust_goverR","trus_localR"
"6602",6477,29,1,2,27,2,1,4,4,11,-99.99,-99.99,4,7,4,3,3,3,2006,4,0,1,27,1,1,1,3,11,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"6603",6478,29,1,2,36,2,1,4,3,8,8,1,4,2,8,3,3,3,2006,4,0,1,36,2,1,1,2,8,0,0,3,1,8,0,2,1,3,3,1,1
"6604",6479,29,1,2,55,5,1,4,2,5,-99.99,-99.99,7,97,97,4,4,3,2006,4,0,1,55,3,0,1,1,5,0,NA,4,-99.99,-99.99,NA,97,NA,4,3,1,1
"6605",6480,29,1,2,66,5,1,2,2,1,8,1,7,97,97,2,4,4,2006,4,0,1,66,3,0,1,1,1,1,NA,2,1,8,0,97,NA,4,4,1,1
"6606",6481,29,1,1,44,2,1,4,3,9,7,4,4,7,9,2,4,3,2006,4,0,0,44,2,1,1,2,9,0,0,2,4,7,0,7,0,4,3,1,1
"6607",6482,29,1,1,59,2,1,2,2,6,8,1,4,8,1,3,4,4,2006,4,0,0,59,3,1,1,1,6,1,0,3,1,8,0,8,0,4,4,1,1
"6608",6483,29,1,1,53,2,1,4,2,4,-99.99,-99.99,4,8,1,5,4,3,2006,4,0,0,53,3,1,1,1,4,0,0,5,-99.99,-99.99,NA,8,0,4,3,1,1
"6609",6484,29,1,1,46,2,1,2,3,9,8,1,4,7,9,3,4,4,2006,4,0,0,46,2,1,1,2,9,1,0,3,1,8,0,7,0,4,4,1,1
"6610",6485,29,1,1,59,2,1,4,2,3,8,1,4,8,1,4,3,3,2006,4,0,0,59,3,1,1,1,3,0,0,4,1,8,0,8,0,3,3,1,1
"6611",6486,29,1,2,51,2,1,4,2,3,8,1,4,12,12,3,3,3,2006,4,0,1,51,3,1,1,1,3,0,0,3,1,8,0,12,0,3,3,1,1
"6612",6487,29,1,2,61,2,1,4,1,0,-99.99,-99.99,2,2,8,3,3,3,2006,4,0,1,61,3,1,1,0,0,0,1,3,-99.99,-99.99,NA,2,1,3,3,1,1
"6613",6488,29,1,2,56,3,1,4,2,2,8,1,7,97,97,4,4,3,2006,4,0,1,56,3,0,1,1,2,0,NA,4,1,8,0,97,NA,4,3,1,1
"6614",6489,29,1,2,49,2,1,4,2,2,7,4,4,7,4,2,3,2,2006,4,0,1,49,2,1,1,1,2,0,0,2,4,7,0,7,0,3,2,1,0
"6615",6490,29,1,2,36,2,1,4,2,5,2,8,4,7,9,4,3,3,2006,4,0,1,36,2,1,1,1,5,0,0,4,8,2,1,7,0,3,3,1,1
"6616",6491,29,1,2,46,2,1,4,2,4,5,9,4,12,12,4,4,4,2006,4,0,1,46,2,1,1,1,4,0,0,4,9,5,0,12,0,4,4,1,1
"6617",6492,29,1,2,41,2,1,4,4,10,6,10,4,8,1,5,1,5,2006,4,0,1,41,2,1,1,3,10,0,0,5,10,6,0,8,0,1,5,0,NA
"6618",6494,29,1,1,57,2,1,4,2,6,5,9,4,97,97,3,4,4,2006,4,0,0,57,3,1,1,1,6,0,0,3,9,5,0,97,NA,4,4,1,1
"6619",6495,29,1,1,38,2,1,4,3,8,7,3,4,7,3,3,3,3,2006,4,0,0,38,2,1,1,2,8,0,0,3,3,7,0,7,0,3,3,1,1
"6620",6496,29,1,1,38,2,2,4,3,12,7,5,4,97,97,3,2,3,2006,4,0,0,38,2,1,0,2,12,0,0,3,5,7,0,97,NA,2,3,0,1
"6621",6497,29,1,2,64,2,1,4,1,0,8,1,2,97,97,4,3,3,2006,4,0,1,64,3,1,1,0,0,0,1,4,1,8,0,97,NA,3,3,1,1
"6622",6498,29,1,1,36,2,1,4,2,6,7,3,4,7,4,3,3,3,2006,4,0,0,36,2,1,1,1,6,0,0,3,3,7,0,7,0,3,3,1,1
"6623",6499,29,1,2,46,2,1,4,3,9,-99.99,-99.99,4,97,97,3,3,3,2006,4,0,1,46,2,1,1,2,9,0,0,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"6624",6500,29,1,2,34,2,1,4,3,7,5,9,2,10,11,4,4,3,2006,4,0,1,34,2,1,1,2,7,0,1,4,9,5,0,10,0,4,3,1,1
"6625",6501,29,1,2,50,2,1,4,2,1,8,1,4,8,1,4,4,3,2006,4,0,1,50,3,1,1,1,1,0,0,4,1,8,0,8,0,4,3,1,1
"6626",6502,29,1,2,68,5,1,4,2,6,-99.99,-99.99,7,97,97,2,3,2,2006,4,0,1,68,3,0,1,1,6,0,NA,2,-99.99,-99.99,NA,97,NA,3,2,1,0
"6627",6504,29,0,2,34,2,2,4,3,9,6,10,2,6,10,5,4,4,2006,4,0,1,34,2,1,0,2,9,0,1,5,10,6,0,6,0,4,4,1,1
"6628",6505,29,0,1,62,2,2,4,3,5,-99.99,-99.99,4,8,1,4,4,4,2006,4,0,0,62,3,1,0,2,5,0,0,4,-99.99,-99.99,NA,8,0,4,4,1,1
"6629",6507,29,0,2,41,2,2,2,4,11,1,7,4,4,8,2,4,4,2006,4,0,1,41,2,1,0,3,11,1,0,2,7,1,1,4,1,4,4,1,1
"6630",6508,29,0,1,35,2,2,4,4,11,7,3,4,8,1,4,4,4,2006,4,0,0,35,2,1,0,3,11,0,0,4,3,7,0,8,0,4,4,1,1
"6631",6509,29,0,1,65,2,2,4,3,7,-99.99,-99.99,4,97,97,5,4,4,2006,4,0,0,65,3,1,0,2,7,0,0,5,-99.99,-99.99,NA,97,NA,4,4,1,1
"6632",6510,29,0,1,28,2,2,4,4,12,-99.99,-99.99,4,7,9,3,3,3,2006,4,0,0,28,1,1,0,3,12,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"6633",6511,29,0,1,56,5,2,4,1,0,-99.99,-99.99,7,97,97,5,4,4,2006,4,0,0,56,3,0,0,0,0,0,NA,5,-99.99,-99.99,NA,97,NA,4,4,1,1
"6634",6512,29,0,2,54,2,2,4,2,2,-99.99,-99.99,4,4,9,3,3,3,2006,4,0,1,54,3,1,0,1,2,0,0,3,-99.99,-99.99,NA,4,1,3,3,1,1
"6635",6513,29,0,2,37,2,1,4,3,9,-99.99,-99.99,4,12,12,3,3,3,2006,4,0,1,37,2,1,1,2,9,0,0,3,-99.99,-99.99,NA,12,0,3,3,1,1
"6636",6514,29,0,2,28,2,1,4,3,9,5,9,4,7,3,3,3,3,2006,4,0,1,28,1,1,1,2,9,0,0,3,9,5,0,7,0,3,3,1,1
"6637",6515,29,0,2,42,2,1,4,3,8,7,3,4,7,3,3,4,3,2006,4,0,1,42,2,1,1,2,8,0,0,3,3,7,0,7,0,4,3,1,1
"6638",6516,29,0,2,44,2,2,4,3,9,-99.99,-99.99,4,2,8,3,2,3,2006,4,0,1,44,2,1,0,2,9,0,0,3,-99.99,-99.99,NA,2,1,2,3,0,1
"6639",6517,29,0,2,52,2,2,4,1,0,-99.99,-99.99,4,7,3,4,4,4,2006,4,0,1,52,3,1,0,0,0,0,0,4,-99.99,-99.99,NA,7,0,4,4,1,1
"6640",6518,29,0,1,50,2,2,4,3,10,4,8,4,97,97,3,4,3,2006,4,0,0,50,3,1,0,2,10,0,0,3,8,4,1,97,NA,4,3,1,1
"6641",6519,29,0,1,67,2,2,4,3,7,-99.99,-99.99,4,97,97,4,4,3,2006,4,0,0,67,3,1,0,2,7,0,0,4,-99.99,-99.99,NA,97,NA,4,3,1,1
"6642",6520,29,0,1,19,1,2,1,4,11,-99.99,-99.99,7,97,97,3,3,3,2006,4,0,0,19,1,0,0,3,11,0,NA,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"6643",6521,29,0,1,41,2,1,4,2,2,7,3,4,7,3,5,3,3,2006,4,0,0,41,2,1,1,1,2,0,0,5,3,7,0,7,0,3,3,1,1
"6644",6522,29,0,1,58,2,2,2,2,6,7,3,4,4,7,4,4,3,2006,4,0,0,58,3,1,0,1,6,1,0,4,3,7,0,4,1,4,3,1,1
"6645",6523,29,0,2,59,2,2,4,3,9,-99.99,-99.99,4,4,8,3,4,5,2006,4,0,1,59,3,1,0,2,9,0,0,3,-99.99,-99.99,NA,4,1,4,5,1,NA
"6646",6524,29,0,2,63,5,2,4,1,0,-99.99,-99.99,7,97,97,3,4,4,2006,4,0,1,63,3,0,0,0,0,0,NA,3,-99.99,-99.99,NA,97,NA,4,4,1,1
"6647",6525,29,0,2,29,2,2,4,4,12,2,8,4,2,8,3,3,3,2006,4,0,1,29,1,1,0,3,12,0,0,3,8,2,1,2,1,3,3,1,1
"6648",6526,29,0,2,27,2,2,4,3,8,-99.99,-99.99,4,97,97,3,3,3,2006,4,0,1,27,1,1,0,2,8,0,0,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"6649",6527,29,0,2,35,2,2,4,3,8,7,9,4,97,97,3,4,4,2006,4,0,1,35,2,1,0,2,8,0,0,3,9,7,0,97,NA,4,4,1,1
"6650",6528,29,0,2,62,2,2,4,1,0,-99.99,-99.99,1,4,9,5,3,3,2006,4,0,1,62,3,1,0,0,0,0,0,5,-99.99,-99.99,NA,4,1,3,3,1,1
"6651",6529,29,0,1,26,2,1,4,2,7,7,9,4,7,9,4,4,4,2006,4,0,0,26,1,1,1,1,7,0,0,4,9,7,0,7,0,4,4,1,1
"6652",6530,29,0,1,59,2,2,4,2,6,-99.99,-99.99,4,7,3,3,3,3,2006,4,0,0,59,3,1,0,1,6,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"6653",6531,29,0,1,28,2,2,2,8,16,6,10,4,6,10,4,4,4,2006,4,0,0,28,1,1,0,4,16,1,0,4,10,6,0,6,0,4,4,1,1
"6654",6532,29,0,1,46,2,2,2,6,12,7,5,4,6,10,2,3,3,2006,4,0,0,46,2,1,0,3,12,1,0,2,5,7,0,6,0,3,3,1,1
"6655",6533,29,0,1,31,2,2,4,7,15,7,5,1,7,3,4,3,2,2006,4,0,0,31,2,1,0,4,15,0,0,4,5,7,0,7,0,3,2,1,0
"6656",6534,29,0,1,55,2,1,4,2,6,8,1,4,8,1,3,4,4,2006,4,0,0,55,3,1,1,1,6,0,0,3,1,8,0,8,0,4,4,1,1
"6657",6535,29,0,2,51,2,1,4,2,6,-99.99,-99.99,4,97,97,5,4,3,2006,4,0,1,51,3,1,1,1,6,0,0,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"6658",6536,29,0,1,34,2,1,4,3,9,7,9,4,97,97,3,4,3,2006,4,0,0,34,2,1,1,2,9,0,0,3,9,7,0,97,NA,4,3,1,1
"6659",6537,29,0,2,49,2,1,4,3,9,7,3,4,7,3,4,4,2,2006,4,0,1,49,2,1,1,2,9,0,0,4,3,7,0,7,0,4,2,1,0
"6660",6538,29,0,2,19,1,1,1,5,12,-99.99,-99.99,7,97,97,2,3,2,2006,4,0,1,19,1,0,1,3,12,0,NA,2,-99.99,-99.99,NA,97,NA,3,2,1,0
"6661",6539,29,0,2,45,2,1,4,2,6,8,1,4,8,1,3,4,4,2006,4,0,1,45,2,1,1,1,6,0,0,3,1,8,0,8,0,4,4,1,1
"6662",6540,29,0,2,36,2,1,4,4,12,-99.99,-99.99,4,97,97,3,3,3,2006,4,0,1,36,2,1,1,3,12,0,0,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"6663",6541,29,0,1,33,2,1,4,3,9,8,1,4,8,1,4,4,3,2006,4,0,0,33,2,1,1,2,9,0,0,4,1,8,0,8,0,4,3,1,1
"6664",6542,29,0,1,41,2,1,4,3,9,5,9,4,5,9,4,4,3,2006,4,0,0,41,2,1,1,2,9,0,0,4,9,5,0,5,0,4,3,1,1
"6665",6543,29,0,1,35,2,1,4,3,9,5,9,4,7,9,5,4,3,2006,4,0,0,35,2,1,1,2,9,0,0,5,9,5,0,7,0,4,3,1,1
"6666",6544,29,0,1,30,2,1,2,3,9,8,1,4,8,1,6,4,4,2006,4,0,0,30,2,1,1,2,9,1,0,NA,1,8,0,8,0,4,4,1,1
"6667",6545,29,0,1,33,2,1,4,3,9,5,9,4,97,97,2,4,4,2006,4,0,0,33,2,1,1,2,9,0,0,2,9,5,0,97,NA,4,4,1,1
"6668",6546,29,0,1,30,2,1,2,3,9,4,8,4,5,9,3,3,2,2006,4,0,0,30,2,1,1,2,9,1,0,3,8,4,1,5,0,3,2,1,0
"6669",6547,29,0,2,58,5,1,4,1,0,8,1,7,97,97,3,3,3,2006,4,0,1,58,3,0,1,0,0,0,NA,3,1,8,0,97,NA,3,3,1,1
"6670",6548,29,0,2,37,2,1,4,3,9,-99.99,-99.99,4,97,97,5,3,2,2006,4,0,1,37,2,1,1,2,9,0,0,5,-99.99,-99.99,NA,97,NA,3,2,1,0
"6671",6549,29,0,2,34,2,1,4,3,9,5,4,4,7,9,3,3,3,2006,4,0,1,34,2,1,1,2,9,0,0,3,4,5,0,7,0,3,3,1,1
"6672",6550,29,0,2,32,2,1,4,2,9,8,1,4,8,1,4,3,3,2006,4,0,1,32,2,1,1,1,9,0,0,4,1,8,0,8,0,3,3,1,1
"6673",6551,29,0,2,23,1,1,4,3,9,8,1,7,97,97,4,2,2,2006,4,0,1,23,1,0,1,2,9,0,NA,4,1,8,0,97,NA,2,2,0,0
"6674",6552,29,0,2,36,2,1,4,3,9,7,3,2,5,9,3,4,4,2006,4,0,1,36,2,1,1,2,9,0,1,3,3,7,0,5,0,4,4,1,1
"6675",6553,29,0,1,60,3,1,4,3,9,-99.99,-99.99,7,97,97,4,3,3,2006,4,0,0,60,3,0,1,2,9,0,NA,4,-99.99,-99.99,NA,97,NA,3,3,1,1
"6676",6554,29,0,1,44,2,1,4,3,9,5,9,4,5,9,5,4,4,2006,4,0,0,44,2,1,1,2,9,0,0,5,9,5,0,5,0,4,4,1,1
"6677",6555,29,0,1,31,2,1,4,2,4,7,3,4,7,3,4,4,3,2006,4,0,0,31,2,1,1,1,4,0,0,4,3,7,0,7,0,4,3,1,1
"6678",6556,29,0,2,37,2,1,4,3,9,7,9,4,7,9,4,4,3,2006,4,0,1,37,2,1,1,2,9,0,0,4,9,7,0,7,0,4,3,1,1
"6679",6557,29,0,1,29,2,1,4,4,11,5,8,4,5,9,3,3,2,2006,4,0,0,29,1,1,1,3,11,0,0,3,8,5,0,5,0,3,2,1,0
"6680",6558,29,0,2,43,2,1,4,4,10,-99.99,-99.99,4,97,97,5,4,2,2006,4,0,1,43,2,1,1,3,10,0,0,5,-99.99,-99.99,NA,97,NA,4,2,1,0
"6681",6559,29,0,2,56,2,2,4,3,9,7,9,2,8,1,3,3,3,2006,4,0,1,56,3,1,0,2,9,0,1,3,9,7,0,8,0,3,3,1,1
"6682",6560,29,0,2,60,2,2,4,2,6,-99.99,-99.99,4,98,98,3,2,3,2006,4,0,1,60,3,1,0,1,6,0,0,3,-99.99,-99.99,NA,98,NA,2,3,0,1
"6683",6561,29,0,2,25,2,2,4,3,9,6,9,4,5,9,3,3,3,2006,4,0,1,25,1,1,0,2,9,0,0,3,9,6,0,5,0,3,3,1,1
"6684",6562,29,0,2,52,2,2,4,3,9,-99.99,-99.99,4,97,97,4,3,2,2006,4,0,1,52,3,1,0,2,9,0,0,4,-99.99,-99.99,NA,97,NA,3,2,1,0
"6685",6563,29,0,2,29,2,1,4,3,9,-99.99,-99.99,4,5,9,4,3,4,2006,4,0,1,29,1,1,1,2,9,0,0,4,-99.99,-99.99,NA,5,0,3,4,1,1
"6686",6564,29,0,2,30,2,2,1,6,11,7,4,4,7,4,3,4,3,2006,4,0,1,30,2,1,0,3,11,0,0,3,4,7,0,7,0,4,3,1,1
"6687",6565,29,0,1,66,2,2,4,8,16,3,7,4,97,97,3,3,2,2006,4,0,0,66,3,1,0,4,16,0,0,3,7,3,1,97,NA,3,2,1,0
"6688",6566,29,0,1,32,2,1,4,3,9,5,9,4,97,97,3,3,2,2006,4,0,0,32,2,1,1,2,9,0,0,3,9,5,0,97,NA,3,2,1,0
"6689",6567,29,0,2,40,2,2,4,3,8,-99.99,-99.99,2,5,9,3,4,3,2006,4,0,1,40,2,1,0,2,8,0,1,3,-99.99,-99.99,NA,5,0,4,3,1,1
"6690",6568,29,0,1,30,2,1,2,3,9,5,9,4,97,97,4,4,3,2006,4,0,0,30,2,1,1,2,9,1,0,4,9,5,0,97,NA,4,3,1,1
"6691",6569,29,0,2,62,2,2,2,4,12,7,4,2,7,4,3,4,4,2006,4,0,1,62,3,1,0,3,12,1,1,3,4,7,0,7,0,4,4,1,1
"6692",6570,29,0,2,49,2,2,2,4,12,-99.99,-99.99,2,2,8,3,4,3,2006,4,0,1,49,2,1,0,3,12,1,1,3,-99.99,-99.99,NA,2,1,4,3,1,1
"6693",6571,29,0,2,30,2,1,4,3,9,5,9,4,7,9,5,4,3,2006,4,0,1,30,2,1,1,2,9,0,0,5,9,5,0,7,0,4,3,1,1
"6694",6572,29,0,2,29,2,1,4,4,11,-99.99,-99.99,4,5,9,5,4,3,2006,4,0,1,29,1,1,1,3,11,0,0,5,-99.99,-99.99,NA,5,0,4,3,1,1
"6695",6573,29,0,2,59,2,1,4,1,0,-99.99,-99.99,4,8,1,6,4,3,2006,4,0,1,59,3,1,1,0,0,0,0,NA,-99.99,-99.99,NA,8,0,4,3,1,1
"6696",6574,29,0,2,54,2,1,4,2,3,-99.99,-99.99,4,97,97,4,4,3,2006,4,0,1,54,3,1,1,1,3,0,0,4,-99.99,-99.99,NA,97,NA,4,3,1,1
"6697",6575,29,0,2,34,2,2,4,8,16,5,9,4,3,7,3,4,3,2006,4,0,1,34,2,1,0,4,16,0,0,3,9,5,0,3,1,4,3,1,1
"6698",6576,29,0,2,23,1,1,4,4,12,5,9,7,97,97,4,4,3,2006,4,0,1,23,1,0,1,3,12,0,NA,4,9,5,0,97,NA,4,3,1,1
"6699",6577,29,0,1,40,2,1,4,4,11,-99.99,-99.99,4,97,97,3,4,3,2006,4,0,0,40,2,1,1,3,11,0,0,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"6700",6578,29,0,2,37,2,1,4,3,8,5,9,4,2,8,4,4,3,2006,4,0,1,37,2,1,1,2,8,0,0,4,9,5,0,2,1,4,3,1,1
"6701",6579,29,0,2,35,3,1,4,3,8,5,9,7,97,97,5,4,4,2006,4,0,1,35,2,0,1,2,8,0,NA,5,9,5,0,97,NA,4,4,1,1
"6702",6580,29,1,1,44,2,1,4,3,9,8,1,4,8,1,3,4,3,2006,4,0,0,44,2,1,1,2,9,0,0,3,1,8,0,8,0,4,3,1,1
"6703",6581,29,1,1,34,2,1,4,3,9,5,9,4,7,9,4,4,3,2006,4,0,0,34,2,1,1,2,9,0,0,4,9,5,0,7,0,4,3,1,1
"6704",6582,29,1,2,39,2,1,4,1,0,8,6,4,4,8,3,4,3,2006,4,0,1,39,2,1,1,0,0,0,0,3,6,8,0,4,1,4,3,1,1
"6705",6583,29,1,1,22,1,1,4,3,9,5,9,7,97,97,3,4,3,2006,4,0,0,22,1,0,1,2,9,0,NA,3,9,5,0,97,NA,4,3,1,1
"6706",6584,29,1,2,28,2,1,4,3,9,-99.99,-99.99,4,5,9,4,4,3,2006,4,0,1,28,1,1,1,2,9,0,0,4,-99.99,-99.99,NA,5,0,4,3,1,1
"6707",6585,29,1,2,56,2,1,4,1,0,-99.99,-99.99,4,8,1,3,2,3,2006,4,0,1,56,3,1,1,0,0,0,0,3,-99.99,-99.99,NA,8,0,2,3,0,1
"6708",6586,29,1,2,40,2,1,4,3,9,8,1,4,8,1,3,4,4,2006,4,0,1,40,2,1,1,2,9,0,0,3,1,8,0,8,0,4,4,1,1
"6709",6587,29,1,2,27,2,1,4,3,9,5,9,4,7,9,4,4,4,2006,4,0,1,27,1,1,1,2,9,0,0,4,9,5,0,7,0,4,4,1,1
"6710",6588,29,1,2,31,2,1,4,3,8,-99.99,-99.99,4,12,12,5,2,1,2006,4,0,1,31,2,1,1,2,8,0,0,5,-99.99,-99.99,NA,12,0,2,1,0,0
"6711",6589,29,1,1,47,2,1,4,3,8,-99.99,-99.99,4,97,97,3,4,3,2006,4,0,0,47,2,1,1,2,8,0,0,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"6712",6590,29,1,1,56,2,1,4,2,6,-99.99,-99.99,4,8,1,3,3,2,2006,4,0,0,56,3,1,1,1,6,0,0,3,-99.99,-99.99,NA,8,0,3,2,1,0
"6713",6591,29,1,1,44,2,1,4,3,9,5,9,4,8,1,3,3,2,2006,4,0,0,44,2,1,1,2,9,0,0,3,9,5,0,8,0,3,2,1,0
"6714",6592,29,1,1,39,2,1,4,3,9,-99.99,-99.99,4,97,97,4,2,3,2006,4,0,0,39,2,1,1,2,9,0,0,4,-99.99,-99.99,NA,97,NA,2,3,0,1
"6715",6593,29,1,1,27,1,1,4,3,9,7,9,7,97,97,3,3,2,2006,4,0,0,27,1,0,1,2,9,0,NA,3,9,7,0,97,NA,3,2,1,0
"6716",6594,29,1,1,27,1,1,1,7,14,5,9,7,97,97,3,4,3,2006,4,0,0,27,1,0,1,4,14,0,NA,3,9,5,0,97,NA,4,3,1,1
"6717",6595,29,1,2,45,2,1,4,2,5,-99.99,-99.99,4,8,1,5,3,2,2006,4,0,1,45,2,1,1,1,5,0,0,5,-99.99,-99.99,NA,8,0,3,2,1,0
"6718",6596,29,1,2,51,2,1,4,2,5,-99.99,-99.99,4,8,1,4,5,5,2006,4,0,1,51,3,1,1,1,5,0,0,4,-99.99,-99.99,NA,8,0,5,5,NA,NA
"6719",6597,29,1,2,51,2,1,4,2,3,7,9,4,4,8,3,4,4,2006,4,0,1,51,3,1,1,1,3,0,0,3,9,7,0,4,1,4,4,1,1
"6720",6598,29,1,2,50,2,2,4,3,7,-99.99,-99.99,4,8,1,4,5,5,2006,4,0,1,50,3,1,0,2,7,0,0,4,-99.99,-99.99,NA,8,0,5,5,NA,NA
"6721",6599,29,1,2,58,2,1,4,3,9,-99.99,-99.99,4,8,1,2,3,3,2006,4,0,1,58,3,1,1,2,9,0,0,2,-99.99,-99.99,NA,8,0,3,3,1,1
"6722",6601,29,1,1,59,2,1,4,2,6,8,1,4,12,12,2,3,3,2006,4,0,0,59,3,1,1,1,6,0,0,2,1,8,0,12,0,3,3,1,1
"6723",6602,29,1,1,40,2,1,4,3,9,8,1,4,7,9,3,4,4,2006,4,0,0,40,2,1,1,2,9,0,0,3,1,8,0,7,0,4,4,1,1
"6724",6603,29,1,1,27,2,1,4,3,9,5,9,4,7,9,3,3,3,2006,4,0,0,27,1,1,1,2,9,0,0,3,9,5,0,7,0,3,3,1,1
"6725",6604,29,1,1,53,2,1,4,3,9,7,3,4,8,1,3,4,2,2006,4,0,0,53,3,1,1,2,9,0,0,3,3,7,0,8,0,4,2,1,0
"6726",6605,29,1,1,33,2,1,4,3,9,5,9,4,7,9,4,4,4,2006,4,0,0,33,2,1,1,2,9,0,0,4,9,5,0,7,0,4,4,1,1
"6727",6606,29,1,1,41,2,1,4,3,9,7,3,4,7,9,4,4,4,2006,4,0,0,41,2,1,1,2,9,0,0,4,3,7,0,7,0,4,4,1,1
"6728",6607,29,1,2,60,2,1,4,2,3,-99.99,-99.99,2,8,1,5,4,2,2006,4,0,1,60,3,1,1,1,3,0,1,5,-99.99,-99.99,NA,8,0,4,2,1,0
"6729",6608,29,1,2,46,2,1,4,3,7,7,9,4,7,9,4,4,4,2006,4,0,1,46,2,1,1,2,7,0,0,4,9,7,0,7,0,4,4,1,1
"6730",6609,29,1,2,26,2,1,4,3,9,-99.99,-99.99,4,8,1,3,3,2,2006,4,0,1,26,1,1,1,2,9,0,0,3,-99.99,-99.99,NA,8,0,3,2,1,0
"6731",6610,29,1,2,21,1,2,1,7,15,-99.99,-99.99,7,97,97,3,4,3,2006,4,0,1,21,1,0,0,4,15,0,NA,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"6732",6611,29,1,1,59,1,1,4,2,5,2,8,7,97,97,5,4,4,2006,4,0,0,59,3,0,1,1,5,0,NA,5,8,2,1,97,NA,4,4,1,1
"6733",6612,29,1,2,30,2,1,4,2,3,7,9,4,5,9,3,3,3,2006,4,0,1,30,2,1,1,1,3,0,0,3,9,7,0,5,0,3,3,1,1
"6734",6613,29,1,2,48,5,1,4,3,9,7,9,7,97,97,3,3,3,2006,4,0,1,48,2,0,1,2,9,0,NA,3,9,7,0,97,NA,3,3,1,1
"6735",6614,29,1,1,64,2,1,4,2,6,6,10,4,97,97,4,4,4,2006,4,0,0,64,3,1,1,1,6,0,0,4,10,6,0,97,NA,4,4,1,1
"6736",6615,29,1,1,58,2,1,4,4,10,-99.99,-99.99,4,97,97,5,4,3,2006,4,0,0,58,3,1,1,3,10,0,0,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"6737",6616,29,1,1,41,2,1,4,3,9,6,9,4,4,8,4,4,3,2006,4,0,0,41,2,1,1,2,9,0,0,4,9,6,0,4,1,4,3,1,1
"6738",6617,29,1,1,18,1,2,1,4,12,-99.99,-99.99,7,97,97,4,4,3,2006,4,0,0,18,1,0,0,3,12,0,NA,4,-99.99,-99.99,NA,97,NA,4,3,1,1
"6739",6618,29,1,2,53,5,1,4,2,5,-99.99,-99.99,7,97,97,3,3,3,2006,4,0,1,53,3,0,1,1,5,0,NA,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"6740",6619,29,1,2,43,2,1,4,2,1,-99.99,-99.99,4,5,9,4,4,4,2006,4,0,1,43,2,1,1,1,1,0,0,4,-99.99,-99.99,NA,5,0,4,4,1,1
"6741",6620,29,0,2,41,2,1,4,2,6,5,9,4,5,9,2,3,3,2006,4,0,1,41,2,1,1,1,6,0,0,2,9,5,0,5,0,3,3,1,1
"6742",6621,29,0,2,18,1,1,1,4,12,-99.99,-99.99,7,97,97,2,3,3,2006,4,0,1,18,1,0,1,3,12,0,NA,2,-99.99,-99.99,NA,97,NA,3,3,1,1
"6743",6622,29,0,2,44,2,1,4,2,5,5,9,4,8,1,4,3,3,2006,4,0,1,44,2,1,1,1,5,0,0,4,9,5,0,8,0,3,3,1,1
"6744",6623,29,0,2,23,1,2,1,7,13,3,7,7,97,97,3,4,3,2006,4,0,1,23,1,0,0,4,13,0,NA,3,7,3,1,97,NA,4,3,1,1
"6745",6624,29,0,2,31,2,1,4,3,9,5,9,4,7,4,2,3,3,2006,4,0,1,31,2,1,1,2,9,0,0,2,9,5,0,7,0,3,3,1,1
"6746",6625,29,0,1,51,2,1,4,1,0,4,9,4,97,97,4,5,5,2006,4,0,0,51,3,1,1,0,0,0,0,4,9,4,1,97,NA,5,5,NA,NA
"6747",6626,29,0,1,61,5,2,4,2,4,-99.99,-99.99,7,97,97,5,4,3,2006,4,0,0,61,3,0,0,1,4,0,NA,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"6748",6627,29,0,1,43,2,1,4,3,9,7,9,4,98,98,4,3,2,2006,4,0,0,43,2,1,1,2,9,0,0,4,9,7,0,98,NA,3,2,1,0
"6749",6628,29,0,1,27,2,1,4,3,9,5,4,4,5,9,4,4,3,2006,4,0,0,27,1,1,1,2,9,0,0,4,4,5,0,5,0,4,3,1,1
"6750",6629,29,0,1,42,2,1,4,3,7,7,3,4,5,9,4,4,3,2006,4,0,0,42,2,1,1,2,7,0,0,4,3,7,0,5,0,4,3,1,1
"6751",6630,29,0,1,31,2,1,4,3,9,7,9,4,97,97,4,3,3,2006,4,0,0,31,2,1,1,2,9,0,0,4,9,7,0,97,NA,3,3,1,1
"6752",6631,29,0,2,24,2,1,4,3,9,-99.99,-99.99,4,2,8,3,4,3,2006,4,0,1,24,1,1,1,2,9,0,0,3,-99.99,-99.99,NA,2,1,4,3,1,1
