"","id","Proid","A1","A2","A3A","A4","SE1","SE1A","SE9","SE17","SE8","SE4","SE3","SE2","E1B","E1H","year","wave","province","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","incomeFam","job","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2697",3711210,37,1,1,60,1,0,2,9,4,8,8,11,1,6,3,2014,1,"山东省",1,0,60,3,0,8,1,1,0,2,NA,NA,1,11,0,6,3,1,0
"2698",3711209,37,1,1,28,1,3,9,1,2,5,9,8,3,6,4,2014,1,"山东省",1,0,28,1,1,5,1,1,2,9,0,NA,3,8,0,6,4,1,0
"2699",3711208,37,2,1,54,1,4,9,1,2,1,10000,8,3,3,1,2014,1,"山东省",1,1,54,3,1,1,1,1,2,9,0,10000,3,8,0,3,1,0,0
"2700",3711205,37,2,1,54,1,1,5,1,2,5,25000,11,1,5,5,2014,1,"山东省",1,1,54,3,1,5,1,1,1,5,0,25000,1,11,0,5,5,1,1
"2701",3711204,37,2,1,29,1,2,7,1,2,9,8,11,92,5,5,2014,1,"山东省",1,1,29,1,1,9,1,1,1,7,0,NA,92,11,0,5,5,1,1
"2702",3711203,37,2,1,47,1,1,5,1,2,5,9,8,3,5,5,2014,1,"山东省",1,1,47,2,1,5,1,1,1,5,0,NA,3,8,0,5,5,1,1
"2703",3711201,37,2,1,50,1,1,5,1,2,6,40000,8,3,6,6,2014,1,"山东省",1,1,50,3,1,6,1,1,1,5,0,40000,3,8,0,6,6,1,1
"2704",3711114,37,2,1,65,1,0,0,1,4,99,9,99,1,6,8,2014,1,"山东省",1,1,65,3,0,NA,1,1,0,0,0,NA,1,99,NA,6,8,1,NA
"2705",3711113,37,2,1,62,1,0,1,1,2,6,9,99,92,5,4,2014,1,"山东省",1,1,62,3,1,6,1,1,0,1,0,NA,92,99,NA,5,4,1,0
"2706",3711112,37,2,1,47,1,3,8,2,2,6,9,99,1,6,7,2014,1,"山东省",1,1,47,2,1,6,1,1,2,8,0,NA,1,99,NA,6,7,1,NA
"2707",3711110,37,2,1,61,1,0,0,1,2,6,10000,99,1,6,3,2014,1,"山东省",1,1,61,3,1,6,1,1,0,0,0,10000,1,99,NA,6,3,1,0
"2708",3711107,37,1,1,55,1,1,4,1,2,4,8,11,1,4,3,2014,1,"山东省",1,0,55,3,1,4,1,1,1,4,0,NA,1,11,0,4,3,0,0
"2709",3711104,37,1,1,71,1,1,5,1,4,2,20000,98,1,6,2,2014,1,"山东省",1,0,71,4,0,2,1,1,1,5,0,20000,1,98,NA,6,2,1,0
"2710",3711103,37,2,1,41,1,0,0,1,2,6,30000,11,1,6,4,2014,1,"山东省",1,1,41,2,1,6,1,1,0,0,0,30000,1,11,0,6,4,1,0
"2711",3711102,37,2,1,31,1,7,13,1,2,7,1e+05,9,10,6,4,2014,1,"山东省",1,1,31,2,1,7,1,1,4,13,0,1e+05,10,9,1,6,4,1,0
"2712",3711101,37,1,1,49,1,0,5,1,2,3,8,11,1,6,3,2014,1,"山东省",1,0,49,2,1,3,1,1,0,5,0,NA,1,11,0,6,3,1,0
"2713",3612315,36,1,1,65,1,1,5,1,2,5,20000,99,1,6,5,2014,1,"江西省",1,0,65,3,1,5,1,1,1,5,0,20000,1,99,NA,6,5,1,1
"2714",3612314,36,2,1,68,1,1,5,1,2,5,9,99,92,5,5,2014,1,"江西省",1,1,68,3,1,5,1,1,1,5,0,NA,92,99,NA,5,5,1,1
"2715",3612313,36,1,1,67,1,2,7,3,2,6,9,11,1,5,2,2014,1,"江西省",1,0,67,3,1,6,1,1,1,7,1,NA,1,11,0,5,2,1,0
"2716",3612311,36,1,1,62,1,0,4,3,2,4,8,11,1,5,2,2014,1,"江西省",1,0,62,3,1,4,1,1,0,4,1,NA,1,11,0,5,2,1,0
"2717",3612309,36,2,2,44,1,1,4,1,2,6,80000,8,3,5,3,2014,1,"江西省",1,1,44,2,1,6,0,1,1,4,0,80000,3,8,0,5,3,1,0
"2718",3612307,36,2,1,49,1,1,5,1,2,6,8,11,92,2,2,2014,1,"江西省",1,1,49,2,1,6,1,1,1,5,0,NA,92,11,0,2,2,0,0
"2719",3612306,36,2,1,34,1,0,5,1,2,1,55000,11,6,5,4,2014,1,"江西省",1,1,34,2,1,1,1,1,0,5,0,55000,6,11,0,5,4,1,0
"2720",3612305,36,2,1,25,1,7,15,3,1,5,8,10,91,5,2,2014,1,"江西省",1,1,25,1,0,5,1,1,4,15,1,NA,91,10,0,5,2,1,0
"2721",3612303,36,1,1,49,1,2,7,1,2,6,9,11,1,2,1,2014,1,"江西省",1,0,49,2,1,6,1,1,1,7,0,NA,1,11,0,2,1,0,0
"2722",3612215,36,1,1,59,1,0,2,1,2,3,35000,11,1,5,4,2014,1,"江西省",1,0,59,3,1,3,1,1,0,2,0,35000,1,11,0,5,4,1,0
"2723",3612214,36,1,1,66,1,0,3,1,2,6,9,11,9,6,2,2014,1,"江西省",1,0,66,3,1,6,1,1,0,3,0,NA,9,11,1,6,2,1,0
"2724",3612208,36,1,1,65,1,0,1,1,2,5,960,11,93,6,3,2014,1,"江西省",1,0,65,3,1,5,1,1,0,1,0,960,93,11,0,6,3,1,0
"2725",3612207,36,2,1,30,1,3,8,1,2,5,9,11,92,5,3,2014,1,"江西省",1,1,30,2,1,5,1,1,2,8,0,NA,92,11,0,5,3,1,0
"2726",3612206,36,2,1,36,1,0,2,1,2,6,60000,11,1,3,3,2014,1,"江西省",1,1,36,2,1,6,1,1,0,2,0,60000,1,11,0,3,3,0,0
"2727",3612203,36,1,1,65,1,0,4,1,2,4,8,11,1,5,4,2014,1,"江西省",1,0,65,3,1,4,1,1,0,4,0,NA,1,11,0,5,4,1,0
