"","id","province","A1","A2","A4A","A5","SE1","SE1A","SE11","SE13","SE22","SE5","E4B","E4H","year","wave","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"3784",3784,"湖南省",1,3,32,1,9,15,7,1,2,"6",5,4,2019,1,1,0,32,2,1,7,0,1,4,15,0,"6","1",5,4,1,0
"3785",3785,"湖南省",2,3,56,1,5,9,6,1,2,NA,6,4,2019,1,1,1,56,3,1,6,0,1,2,9,0,NA,NA,6,4,1,0
"3786",3786,"湖南省",1,1,22,1,7,12,5,1,2,"8",6,3,2019,1,1,0,22,1,1,5,1,1,3,12,0,"8","0",6,3,1,0
"3787",3787,"湖南省",1,2,30,1,7,12,7,1,2,"9",6,4,2019,1,1,0,30,2,1,7,0,1,3,12,0,"9","1",6,4,1,0
"3788",3788,"湖南省",2,2,19,1,7,15,6,2,1,"11",6,4,2019,1,1,1,19,1,0,6,0,1,3,15,0,"11","0",6,4,1,0
"3789",3789,"湖南省",2,3,43,1,9,16,8,1,2,"6",6,5,2019,1,1,1,43,2,1,8,0,1,4,16,0,"6","1",6,5,1,1
"3790",3790,"湖南省",2,2,75,1,7,9,7,3,2,"2",6,NA,2019,1,1,1,75,4,1,7,0,1,3,9,1,"2","1",6,NA,1,NA
"3791",3791,"湖南省",2,2,30,1,9,12,6,1,2,"8",5,4,2019,1,1,1,30,2,1,6,0,1,4,12,0,"8","0",5,4,1,0
"3792",3792,"湖南省",2,2,60,1,3,6,5,1,2,"11",6,4,2019,1,1,1,60,3,1,5,0,1,1,6,0,"11","0",6,4,1,0
"3793",3793,"湖南省",1,1,30,1,7,12,3,2,2,"8",6,5,2019,1,1,0,30,2,1,3,1,1,3,12,0,"8","0",6,5,1,1
"3794",3794,"湖南省",1,1,49,1,3,6,7,1,2,"8",6,1,2019,1,1,0,49,2,1,7,1,1,1,6,0,"8","0",6,1,1,0
"3795",3795,"湖南省",1,1,61,1,9,7,4,1,2,"11",6,4,2019,1,1,0,61,3,1,4,1,1,4,7,0,"11","0",6,4,1,0
"3796",3796,"湖南省",2,1,26,1,9,12,6,3,1,"10",5,4,2019,1,1,1,26,1,0,6,1,1,4,12,1,"10","0",5,4,1,0
"3797",3797,"湖南省",2,1,24,1,9,16,8,1,1,"10",6,4,2019,1,1,1,24,1,0,8,1,1,4,16,0,"10","0",6,4,1,0
"3798",3798,"湖南省",1,2,84,1,5,12,8,3,2,"2",5,4,2019,1,1,0,84,4,1,8,0,1,2,12,1,"2","1",5,4,1,0
"3799",3799,"湖南省",2,2,75,1,8,10,5,1,4,"2",5,5,2019,1,1,1,75,4,0,5,0,1,3,10,0,"2","1",5,5,1,1
"3800",3800,"湖南省",2,2,60,1,8,14,6,3,2,"2",5,4,2019,1,1,1,60,3,1,6,0,1,3,14,1,"2","1",5,4,1,0
"3801",3801,"湖南省",1,1,36,1,5,9,6,1,2,"8",5,3,2019,1,1,0,36,2,1,6,1,1,2,9,0,"8","0",5,3,1,0
"3802",3802,"湖南省",1,2,33,1,9,16,7,2,2,NA,6,4,2019,1,1,0,33,2,1,7,0,1,4,16,0,NA,NA,6,4,1,0
"3803",3803,"湖南省",2,2,41,1,9,15,5,1,2,"10",5,4,2019,1,1,1,41,2,1,5,0,1,4,15,0,"10","0",5,4,1,0
"3804",3804,"湖南省",1,1,30,1,9,16,3,1,2,"9",5,5,2019,1,1,0,30,2,1,3,1,1,4,16,0,"9","1",5,5,1,1
"3805",3805,"湖南省",1,3,26,1,9,16,4,2,1,"10",6,5,2019,1,1,0,26,1,0,4,0,1,4,16,0,"10","0",6,5,1,1
"3806",3806,"湖南省",2,1,50,1,5,7,5,1,2,"8",6,6,2019,1,1,1,50,3,1,5,1,1,2,7,0,"8","0",6,6,1,1
"3807",3807,"湖南省",2,2,41,1,7,12,8,1,2,"9",5,4,2019,1,1,1,41,2,1,8,0,1,3,12,0,"9","1",5,4,1,0
"3808",3808,"湖南省",1,1,46,1,5,8,4,1,2,"8",6,1,2019,1,1,0,46,2,1,4,1,1,2,8,0,"8","0",6,1,1,0
"3809",3809,"湖南省",1,1,28,1,7,15,5,1,1,NA,5,4,2019,1,1,0,28,1,0,5,1,1,3,15,0,NA,NA,5,4,1,0
"3810",3810,"湖南省",1,1,53,1,5,9,7,1,2,"8",6,2,2019,1,1,0,53,3,1,7,1,1,2,9,0,"8","0",6,2,1,0
"3811",3811,"湖南省",2,1,39,1,7,15,6,1,6,"8",5,4,2019,1,1,1,39,2,0,6,1,1,3,15,0,"8","0",5,4,1,0
"3812",3812,"湖南省",1,3,33,1,7,11,2,1,2,"8",5,2,2019,1,1,0,33,2,1,2,0,1,3,11,0,"8","0",5,2,1,0
"3813",3813,"湖南省",1,2,21,1,9,15,5,2,1,"2",5,3,2019,1,1,0,21,1,0,5,0,1,4,15,0,"2","1",5,3,1,0
"3814",3814,"湖南省",1,3,45,1,8,18,8,1,2,"8",6,5,2019,1,1,0,45,2,1,8,0,1,3,18,0,"8","0",6,5,1,1
"3815",3815,"湖南省",1,1,26,2,9,15,6,1,1,"10",6,3,2019,1,1,0,26,1,0,6,1,0,4,15,0,"10","0",6,3,1,0
"3816",3816,"湖南省",1,1,33,1,9,11,8,1,2,"8",6,4,2019,1,1,0,33,2,1,8,1,1,4,11,0,"8","0",6,4,1,0
"3817",3817,"湖南省",1,1,38,1,4,6,6,1,2,"10",4,4,2019,1,1,0,38,2,1,6,1,1,1,6,0,"10","0",4,4,0,0
"3818",3818,"湖南省",1,1,42,1,5,9,6,1,2,"8",5,3,2019,1,1,0,42,2,1,6,1,1,2,9,0,"8","0",5,3,1,0
"3819",3819,"湖南省",2,1,40,1,4,7,6,3,2,"8",5,6,2019,1,1,1,40,2,1,6,1,1,1,7,1,"8","0",5,6,1,1
"3820",3820,"湖南省",2,2,29,1,9,16,7,3,1,"1",4,4,2019,1,1,1,29,1,0,7,0,1,4,16,1,"1","1",4,4,0,0
"3821",3821,"湖南省",2,1,36,1,7,12,6,1,2,"8",5,5,2019,1,1,1,36,2,1,6,1,1,3,12,0,"8","0",5,5,1,1
"3822",3822,"福建省",1,2,39,1,9,15,5,1,2,"10",5,3,2019,1,1,0,39,2,1,5,0,1,4,15,0,"10","0",5,3,1,0
"3823",3823,"福建省",2,9,46,1,3,6,4,1,2,"10",5,5,2019,1,1,1,46,2,1,4,NA,1,1,6,0,"10","0",5,5,1,1
"3824",3824,"福建省",1,2,34,1,7,12,5,1,NA,NA,5,5,2019,1,1,0,34,2,NA,5,0,1,3,12,0,NA,NA,5,5,1,1
"3825",3825,"福建省",2,3,70,1,2,4,NA,1,2,NA,5,5,2019,1,1,1,70,4,1,NA,0,1,0,4,0,NA,NA,5,5,1,1
"3826",3826,"福建省",2,2,24,1,9,15,5,1,1,"10",5,5,2019,1,1,1,24,1,0,5,0,1,4,15,0,"10","0",5,5,1,1
"3827",3827,"福建省",2,1,44,1,1,7,5,1,2,"10",5,5,2019,1,1,1,44,2,1,5,1,1,0,7,0,"10","0",5,5,1,1
"3828",3828,"福建省",1,1,46,1,3,6,5,1,6,"10",5,4,2019,1,1,0,46,2,0,5,1,1,1,6,0,"10","0",5,4,1,0
"3829",3829,"福建省",1,1,28,1,7,15,6,1,2,"10",5,3,2019,1,1,0,28,1,1,6,1,1,3,15,0,"10","0",5,3,1,0
"3830",3830,"福建省",2,1,28,1,5,6,5,1,2,"8",4,4,2019,1,1,1,28,1,1,5,1,1,2,6,0,"8","0",4,4,0,0
"3831",3831,"福建省",2,2,71,1,0,7,5,1,2,"11",5,5,2019,1,1,1,71,4,1,5,0,1,0,7,0,"11","0",5,5,1,1
"3832",3832,"福建省",1,1,27,1,9,16,5,1,1,"10",5,5,2019,1,1,0,27,1,0,5,1,1,4,16,0,"10","0",5,5,1,1
"3833",3833,"福建省",1,1,30,1,9,15,5,1,2,"2",5,4,2019,1,1,0,30,2,1,5,1,1,4,15,0,"2","1",5,4,1,0
"3834",3834,"福建省",2,1,25,2,1,7,5,1,1,"11",5,4,2019,1,1,1,25,1,0,5,1,0,0,7,0,"11","0",5,4,1,0
"3835",3835,"福建省",1,1,53,1,5,9,2,1,6,"8",3,3,2019,1,1,0,53,3,0,2,1,1,2,9,0,"8","0",3,3,0,0
"3836",3836,"福建省",1,2,25,1,7,12,8,3,1,"10",5,5,2019,1,1,0,25,1,0,8,0,1,3,12,1,"10","0",5,5,1,1
"3837",3837,"福建省",1,3,27,1,9,16,6,1,1,"2",5,5,2019,1,1,0,27,1,0,6,0,1,4,16,0,"2","1",5,5,1,1
"3838",3838,"福建省",2,1,26,1,9,16,7,1,2,"10",4,4,2019,1,1,1,26,1,1,7,1,1,4,16,0,"10","0",4,4,0,0
"3839",3839,"福建省",2,1,24,1,9,16,NA,1,1,"4",6,6,2019,1,1,1,24,1,0,NA,1,1,4,16,0,"4","0",6,6,1,1
"3840",3840,"福建省",2,1,22,1,7,12,NA,1,1,"9",5,5,2019,1,1,1,22,1,0,NA,1,1,3,12,0,"9","1",5,5,1,1
"3841",3841,"福建省",1,1,26,1,9,16,6,1,1,"10",5,5,2019,1,1,0,26,1,0,6,1,1,4,16,0,"10","0",5,5,1,1
"3842",3842,"福建省",1,1,22,1,7,12,6,1,1,"10",5,5,2019,1,1,0,22,1,0,6,1,1,3,12,0,"10","0",5,5,1,1
"3843",3843,"福建省",1,1,41,1,5,9,5,1,2,"10",4,3,2019,1,1,0,41,2,1,5,1,1,2,9,0,"10","0",4,3,0,0
"3844",3844,"福建省",2,1,19,1,9,14,7,2,1,"8",5,5,2019,1,1,1,19,1,0,7,1,1,4,14,0,"8","0",5,5,1,1
"3845",3845,"福建省",1,2,18,1,7,12,NA,1,1,"11",5,3,2019,1,1,0,18,1,0,NA,0,1,3,12,0,"11","0",5,3,1,0
"3846",3846,"福建省",2,1,69,1,3,6,6,1,2,"8",6,6,2019,1,1,1,69,3,1,6,1,1,1,6,0,"8","0",6,6,1,1
"3847",3847,"福建省",2,2,62,1,7,12,6,1,6,"2",6,6,2019,1,1,1,62,3,0,6,0,1,3,12,0,"2","1",6,6,1,1
"3848",3848,"福建省",1,3,67,1,5,9,4,1,2,"2",5,5,2019,1,1,0,67,3,1,4,0,1,2,9,0,"2","1",5,5,1,1
"3849",3849,"福建省",1,2,56,1,9,16,6,3,2,"6",5,5,2019,1,1,0,56,3,1,6,0,1,4,16,1,"6","1",5,5,1,1
"3850",3850,"福建省",1,1,28,1,9,16,7,3,1,"10",5,5,2019,1,1,0,28,1,0,7,1,1,4,16,1,"10","0",5,5,1,1
"3851",3851,"福建省",2,2,65,1,0,7,6,1,2,"2",6,6,2019,1,1,1,65,3,1,6,0,1,0,7,0,"2","1",6,6,1,1
"3852",3852,"福建省",2,1,70,1,0,7,6,1,4,"11",5,5,2019,1,1,1,70,4,0,6,1,1,0,7,0,"11","0",5,5,1,1
"3853",3853,"福建省",2,2,18,1,7,12,NA,1,1,NA,6,6,2019,1,1,1,18,1,0,NA,0,1,3,12,0,NA,NA,6,6,1,1
"3854",3854,"福建省",1,1,42,1,4,8,5,1,2,"11",5,3,2019,1,1,0,42,2,1,5,1,1,1,8,0,"11","0",5,3,1,0
"3855",3855,"福建省",2,1,32,1,5,9,7,1,2,"8",5,5,2019,1,1,1,32,2,1,7,1,1,2,9,0,"8","0",5,5,1,1
"3856",3856,"福建省",2,1,72,1,0,7,4,1,4,"11",NA,NA,2019,1,1,1,72,4,0,4,1,1,0,7,0,"11","0",NA,NA,NA,NA
"3857",3857,"福建省",2,1,42,1,2,2,5,1,2,"10",NA,NA,2019,1,1,1,42,2,1,5,1,1,0,2,0,"10","0",NA,NA,NA,NA
"3858",3858,"福建省",1,1,74,1,1,7,6,3,2,"8",5,5,2019,1,1,0,74,4,1,6,1,1,0,7,1,"8","0",5,5,1,1
"3859",3859,"福建省",1,1,56,1,5,9,5,1,2,"11",5,4,2019,1,1,0,56,3,1,5,1,1,2,9,0,"11","0",5,4,1,0
"3860",3860,"福建省",2,1,31,1,5,9,6,1,2,"10",5,5,2019,1,1,1,31,2,1,6,1,1,2,9,0,"10","0",5,5,1,1
"3861",3861,"福建省",1,1,80,1,3,6,8,3,2,"6",5,5,2019,1,1,0,80,4,1,8,1,1,1,6,1,"6","1",5,5,1,1
"3862",3862,"福建省",2,1,33,1,3,6,5,1,2,"8",5,NA,2019,1,1,1,33,2,1,5,1,1,1,6,0,"8","0",5,NA,1,NA
"3863",3863,"福建省",2,1,36,1,3,6,5,1,2,"10",4,NA,2019,1,1,1,36,2,1,5,1,1,1,6,0,"10","0",4,NA,0,NA
"3864",3864,"福建省",2,1,36,1,5,9,8,1,2,"10",5,6,2019,1,1,1,36,2,1,8,1,1,2,9,0,"10","0",5,6,1,1
"3865",3865,"福建省",2,1,37,1,4,7,4,1,2,"11",3,2,2019,1,1,1,37,2,1,4,1,1,1,7,0,"11","0",3,2,0,0
"3866",3866,"福建省",2,1,42,1,2,2,5,1,2,"11",5,5,2019,1,1,1,42,2,1,5,1,1,0,2,0,"11","0",5,5,1,1
"3867",3867,"福建省",2,1,30,NA,10,20,6,3,1,"11",4,4,2019,1,1,1,30,2,0,6,1,NA,4,20,1,"11","0",4,4,0,0
"3868",3868,"福建省",1,1,30,1,7,12,5,1,2,"10",5,6,2019,1,1,0,30,2,1,5,1,1,3,12,0,"10","0",5,6,1,1
"3869",3869,"福建省",1,1,72,2,0,7,5,1,2,"11",5,5,2019,1,1,0,72,4,1,5,1,0,0,7,0,"11","0",5,5,1,1
"3870",3870,"福建省",2,1,30,1,7,12,7,1,2,"10",5,6,2019,1,1,1,30,2,1,7,1,1,3,12,0,"10","0",5,6,1,1
"3871",3871,"福建省",2,1,62,1,0,7,4,1,2,"11",6,5,2019,1,1,1,62,3,1,4,1,1,0,7,0,"11","0",6,5,1,1
"3872",3872,"福建省",2,2,30,1,9,16,NA,1,2,"7",5,5,2019,1,1,1,30,2,1,NA,0,1,4,16,0,"7","1",5,5,1,1
"3873",3873,"福建省",2,2,32,1,9,15,5,1,2,"8",5,5,2019,1,1,1,32,2,1,5,0,1,4,15,0,"8","0",5,5,1,1
"3874",3874,"福建省",1,1,40,1,9,15,5,1,2,"10",5,5,2019,1,1,0,40,2,1,5,1,1,4,15,0,"10","0",5,5,1,1
"3875",3875,"福建省",1,2,30,1,9,16,NA,1,1,NA,5,5,2019,1,1,0,30,2,0,NA,0,1,4,16,0,NA,NA,5,5,1,1
"3876",3876,"福建省",2,2,30,1,9,15,7,3,2,"2",5,5,2019,1,1,1,30,2,1,7,0,1,4,15,1,"2","1",5,5,1,1
"3877",3877,"福建省",2,2,44,2,9,16,5,1,2,"8",5,5,2019,1,1,1,44,2,1,5,0,0,4,16,0,"8","0",5,5,1,1
"3878",3878,"福建省",1,2,18,1,7,12,7,2,1,"11",4,4,2019,1,1,0,18,1,0,7,0,1,3,12,0,"11","0",4,4,0,0
"3879",3879,"福建省",2,1,32,1,7,12,5,1,2,"10",5,5,2019,1,1,1,32,2,1,5,1,1,3,12,0,"10","0",5,5,1,1
"3880",3880,"福建省",1,1,26,1,7,12,4,1,1,"10",4,4,2019,1,1,0,26,1,0,4,1,1,3,12,0,"10","0",4,4,0,0
"3881",3881,"福建省",1,2,70,1,5,9,4,3,4,"6",5,5,2019,1,1,0,70,4,0,4,0,1,2,9,1,"6","1",5,5,1,1
"3882",3882,"福建省",1,4,30,1,9,15,5,1,1,"10",5,5,2019,1,1,0,30,2,0,5,1,1,4,15,0,"10","0",5,5,1,1
"3883",3883,"福建省",1,2,55,1,1,7,4,1,2,"10",5,4,2019,1,1,0,55,3,1,4,0,1,0,7,0,"10","0",5,4,1,0
"3884",3884,"福建省",2,1,30,1,7,13,5,1,2,"10",4,4,2019,1,1,1,30,2,1,5,1,1,3,13,0,"10","0",4,4,0,0
"3885",3885,"福建省",2,1,25,2,7,12,5,1,1,"8",5,4,2019,1,1,1,25,1,0,5,1,0,3,12,0,"8","0",5,4,1,0
"3886",3886,"福建省",2,2,41,1,7,12,8,1,2,"8",6,4,2019,1,1,1,41,2,1,8,0,1,3,12,0,"8","0",6,4,1,0
"3887",3887,"福建省",1,1,28,1,6,10,6,1,2,"8",4,3,2019,1,1,0,28,1,1,6,1,1,2,10,0,"8","0",4,3,0,0
"3888",3888,"福建省",2,1,30,1,9,15,4,1,2,"10",5,5,2019,1,1,1,30,2,1,4,1,1,4,15,0,"10","0",5,5,1,1
"3889",3889,"福建省",1,1,80,1,5,9,5,1,2,"10",5,3,2019,1,1,0,80,4,1,5,1,1,2,9,0,"10","0",5,3,1,0
"3890",3890,"福建省",2,1,32,1,5,9,5,1,2,"10",5,5,2019,1,1,1,32,2,1,5,1,1,2,9,0,"10","0",5,5,1,1
"3891",3891,"福建省",2,1,44,1,0,7,5,1,2,"10",5,3,2019,1,1,1,44,2,1,5,1,1,0,7,0,"10","0",5,3,1,0
"3892",3892,"福建省",1,1,70,1,0,7,5,1,5,"10",5,4,2019,1,1,0,70,4,0,5,1,1,0,7,0,"10","0",5,4,1,0
"3893",3893,"福建省",2,1,64,1,2,1,5,1,2,"11",3,3,2019,1,1,1,64,3,1,5,1,1,0,1,0,"11","0",3,3,0,0
"3894",3894,"福建省",1,1,65,1,0,7,5,1,4,"11",3,3,2019,1,1,0,65,3,0,5,1,1,0,7,0,"11","0",3,3,0,0
"3895",3895,"福建省",1,2,60,1,7,12,5,1,2,"8",5,3,2019,1,1,0,60,3,1,5,0,1,3,12,0,"8","0",5,3,1,0
"3896",3896,"福建省",1,1,55,2,1,7,3,1,2,NA,5,5,2019,1,1,0,55,3,1,3,1,0,0,7,0,NA,NA,5,5,1,1
"3897",3897,"福建省",1,1,32,1,4,6,6,1,2,"8",5,5,2019,1,1,0,32,2,1,6,1,1,1,6,0,"8","0",5,5,1,1
"3898",3898,"福建省",2,1,22,1,9,16,5,3,1,"10",5,5,2019,1,1,1,22,1,0,5,1,1,4,16,1,"10","0",5,5,1,1
"3899",3899,"福建省",2,2,35,1,6,12,6,1,6,"8",5,3,2019,1,1,1,35,2,0,6,0,1,2,12,0,"8","0",5,3,1,0
"3900",3900,"福建省",1,1,65,1,NA,NA,5,1,2,"8",5,2,2019,1,1,0,65,3,1,5,1,1,NA,NA,0,"8","0",5,2,1,0
"3901",3901,"福建省",1,1,79,1,0,7,6,1,2,"8",NA,5,2019,1,1,0,79,4,1,6,1,1,0,7,0,"8","0",NA,5,NA,1
"3902",3902,"福建省",1,1,60,1,0,7,7,1,2,"11",5,3,2019,1,1,0,60,3,1,7,1,1,0,7,0,"11","0",5,3,1,0
"3903",3903,"福建省",2,1,42,1,5,9,5,1,2,"8",3,3,2019,1,1,1,42,2,1,5,1,1,2,9,0,"8","0",3,3,0,0
"3904",3904,"福建省",1,1,39,1,7,12,6,1,2,"10",5,5,2019,1,1,0,39,2,1,6,1,1,3,12,0,"10","0",5,5,1,1
"3905",3905,"福建省",2,1,46,1,0,7,2,1,4,"8",NA,NA,2019,1,1,1,46,2,0,2,1,1,0,7,0,"8","0",NA,NA,NA,NA
"3906",3906,"福建省",1,1,20,1,9,16,7,2,1,"11",5,5,2019,1,1,0,20,1,0,7,1,1,4,16,0,"11","0",5,5,1,1
"3907",3907,"福建省",1,1,55,1,3,6,3,1,2,"10",4,4,2019,1,1,0,55,3,1,3,1,1,1,6,0,"10","0",4,4,0,0
"3908",3908,"福建省",2,1,36,1,3,6,4,1,2,"8",5,3,2019,1,1,1,36,2,1,4,1,1,1,6,0,"8","0",5,3,1,0
"3909",3909,"福建省",2,1,32,2,2,4,NA,1,2,NA,5,5,2019,1,1,1,32,2,1,NA,1,0,0,4,0,NA,NA,5,5,1,1
"3910",3910,"福建省",1,1,36,1,9,15,6,3,2,"6",5,5,2019,1,1,0,36,2,1,6,1,1,4,15,1,"6","1",5,5,1,1
"3911",3911,"福建省",1,1,46,1,3,6,5,1,2,"8",5,5,2019,1,1,0,46,2,1,5,1,1,1,6,0,"8","0",5,5,1,1
"3912",3912,"福建省",1,1,47,1,4,8,6,1,2,"10",5,5,2019,1,1,0,47,2,1,6,1,1,1,8,0,"10","0",5,5,1,1
"3913",3913,"福建省",2,1,64,1,2,3,2,1,2,"8",5,5,2019,1,1,1,64,3,1,2,1,1,0,3,0,"8","0",5,5,1,1
"3914",3914,"福建省",1,1,83,2,2,2,5,1,4,"2",5,5,2019,1,1,0,83,4,0,5,1,0,0,2,0,"2","1",5,5,1,1
"3915",3915,"福建省",2,1,67,1,1,7,2,1,2,"6",5,2,2019,1,1,1,67,3,1,2,1,1,0,7,0,"6","1",5,2,1,0
"3916",3916,"福建省",1,1,37,2,4,8,NA,1,2,"8",5,NA,2019,1,1,0,37,2,1,NA,1,0,1,8,0,"8","0",5,NA,1,NA
"3917",3917,"福建省",2,1,38,1,7,12,5,1,2,"8",4,4,2019,1,1,1,38,2,1,5,1,1,3,12,0,"8","0",4,4,0,0
"3918",3918,"福建省",2,1,27,1,9,16,5,3,1,"10",4,4,2019,1,1,1,27,1,0,5,1,1,4,16,1,"10","0",4,4,0,0
"3919",3919,"福建省",1,1,73,1,3,6,5,1,2,"10",3,3,2019,1,1,0,73,4,1,5,1,1,1,6,0,"10","0",3,3,0,0
"3920",3920,"福建省",1,1,64,1,1,7,6,3,2,"10",5,3,2019,1,1,0,64,3,1,6,1,1,0,7,1,"10","0",5,3,1,0
"3921",3921,"福建省",2,1,30,1,9,15,5,1,2,"8",5,4,2019,1,1,1,30,2,1,5,1,1,4,15,0,"8","0",5,4,1,0
"3922",3922,"福建省",1,1,39,1,3,5,5,1,2,"8",6,6,2019,1,1,0,39,2,1,5,1,1,1,5,0,"8","0",6,6,1,1
"3923",3923,"福建省",2,1,33,1,5,9,4,1,2,"10",5,5,2019,1,1,1,33,2,1,4,1,1,2,9,0,"10","0",5,5,1,1
"3924",3924,"福建省",1,1,73,1,2,3,6,1,2,"8",5,5,2019,1,1,0,73,4,1,6,1,1,0,3,0,"8","0",5,5,1,1
"3925",3925,"福建省",1,1,33,1,9,9,6,1,2,"11",3,3,2019,1,1,0,33,2,1,6,1,1,4,9,0,"11","0",3,3,0,0
"3926",3926,"福建省",1,1,29,1,5,9,6,1,2,"8",5,5,2019,1,1,0,29,1,1,6,1,1,2,9,0,"8","0",5,5,1,1
"3927",3927,"福建省",1,1,65,1,5,9,7,1,2,"11",5,5,2019,1,1,0,65,3,1,7,1,1,2,9,0,"11","0",5,5,1,1
"3928",3928,"福建省",1,1,65,1,2,4,5,1,2,"11",5,3,2019,1,1,0,65,3,1,5,1,1,0,4,0,"11","0",5,3,1,0
"3929",3929,"福建省",2,1,76,1,0,7,7,1,2,"11",6,6,2019,1,1,1,76,4,1,7,1,1,0,7,0,"11","0",6,6,1,1
"3930",3930,"福建省",1,1,63,1,5,9,5,1,2,"11",NA,NA,2019,1,1,0,63,3,1,5,1,1,2,9,0,"11","0",NA,NA,NA,NA
"3931",3931,"福建省",1,1,24,1,7,9,NA,1,2,"8",5,5,2019,1,1,0,24,1,1,NA,1,1,3,9,0,"8","0",5,5,1,1
"3932",3932,"福建省",1,1,63,1,5,9,4,1,NA,"11",5,5,2019,1,1,0,63,3,NA,4,1,1,2,9,0,"11","0",5,5,1,1
"3933",3933,"福建省",1,1,60,1,5,9,5,1,2,"8",5,5,2019,1,1,0,60,3,1,5,1,1,2,9,0,"8","0",5,5,1,1
"3934",3934,"福建省",2,1,51,1,0,7,6,1,2,"11",NA,NA,2019,1,1,1,51,3,1,6,1,1,0,7,0,"11","0",NA,NA,NA,NA
"3935",3935,"福建省",2,1,57,1,0,7,5,1,4,"11",5,3,2019,1,1,1,57,3,0,5,1,1,0,7,0,"11","0",5,3,1,0
"3936",3936,"福建省",1,1,65,1,3,6,5,1,2,"11",NA,NA,2019,1,1,0,65,3,1,5,1,1,1,6,0,"11","0",NA,NA,NA,NA
"3937",3937,"福建省",2,1,50,1,3,6,5,1,2,"11",4,4,2019,1,1,1,50,3,1,5,1,1,1,6,0,"11","0",4,4,0,0
"3938",3938,"福建省",1,1,60,1,2,5,5,1,2,"11",5,5,2019,1,1,0,60,3,1,5,1,1,0,5,0,"11","0",5,5,1,1
"3939",3939,"福建省",1,1,56,1,3,6,5,1,2,"11",5,3,2019,1,1,0,56,3,1,5,1,1,1,6,0,"11","0",5,3,1,0
"3940",3940,"福建省",2,1,32,1,7,9,6,1,2,"10",4,4,2019,1,1,1,32,2,1,6,1,1,3,9,0,"10","0",4,4,0,0
"3941",3941,"福建省",2,1,66,1,2,1,4,1,2,"8",6,6,2019,1,1,1,66,3,1,4,1,1,0,1,0,"8","0",6,6,1,1
"3942",3942,"福建省",1,1,68,1,2,1,6,1,2,"8",5,5,2019,1,1,0,68,3,1,6,1,1,0,1,0,"8","0",5,5,1,1
"3943",3943,"福建省",1,1,46,1,7,12,5,1,2,"8",NA,3,2019,1,1,0,46,2,1,5,1,1,3,12,0,"8","0",NA,3,NA,0
"3944",3944,"福建省",2,1,21,1,9,9,5,1,1,"11",5,5,2019,1,1,1,21,1,0,5,1,1,4,9,0,"11","0",5,5,1,1
"3945",3945,"福建省",1,1,44,1,2,4,5,1,2,"10",4,4,2019,1,1,0,44,2,1,5,1,1,0,4,0,"10","0",4,4,0,0
"3946",3946,"福建省",1,1,18,1,9,7,5,2,1,"11",5,3,2019,1,1,0,18,1,0,5,1,1,4,7,0,"11","0",5,3,1,0
"3947",3947,"福建省",1,1,34,1,5,9,5,1,2,"10",5,5,2019,1,1,0,34,2,1,5,1,1,2,9,0,"10","0",5,5,1,1
"3948",3948,"福建省",1,1,52,1,3,6,3,1,1,"11",5,6,2019,1,1,0,52,3,0,3,1,1,1,6,0,"11","0",5,6,1,1
"3949",3949,"福建省",1,1,42,1,5,9,5,1,2,"8",6,6,2019,1,1,0,42,2,1,5,1,1,2,9,0,"8","0",6,6,1,1
"3950",3950,"福建省",1,1,54,1,0,7,5,1,2,"11",6,5,2019,1,1,0,54,3,1,5,1,1,0,7,0,"11","0",6,5,1,1
"3951",3951,"福建省",1,1,74,1,2,4,6,1,2,"8",5,5,2019,1,1,0,74,4,1,6,1,1,0,4,0,"8","0",5,5,1,1
"3952",3952,"福建省",2,1,76,1,3,5,3,1,4,"11",5,5,2019,1,1,1,76,4,0,3,1,1,1,5,0,"11","0",5,5,1,1
"3953",3953,"福建省",1,1,55,1,5,9,6,1,2,"8",5,5,2019,1,1,0,55,3,1,6,1,1,2,9,0,"8","0",5,5,1,1
"3954",3954,"福建省",2,1,45,1,4,7,6,1,2,"10",4,4,2019,1,1,1,45,2,1,6,1,1,1,7,0,"10","0",4,4,0,0
"3955",3955,"福建省",2,1,44,1,0,7,6,1,2,"8",5,5,2019,1,1,1,44,2,1,6,1,1,0,7,0,"8","0",5,5,1,1
"3956",3956,"福建省",2,1,75,1,0,7,NA,1,2,"8",NA,NA,2019,1,1,1,75,4,1,NA,1,1,0,7,0,"8","0",NA,NA,NA,NA
"3957",3957,"福建省",2,1,21,1,7,12,5,1,2,NA,5,5,2019,1,1,1,21,1,1,5,1,1,3,12,0,NA,NA,5,5,1,1
"3958",3958,"福建省",1,1,31,1,7,12,7,3,2,"8",5,5,2019,1,1,0,31,2,1,7,1,1,3,12,1,"8","0",5,5,1,1
"3959",3959,"福建省",1,1,30,1,5,9,5,1,1,"10",5,5,2019,1,1,0,30,2,0,5,1,1,2,9,0,"10","0",5,5,1,1
"3960",3960,"福建省",2,3,73,1,0,7,6,1,2,"11",5,6,2019,1,1,1,73,4,1,6,0,1,0,7,0,"11","0",5,6,1,1
"3961",3961,"福建省",2,2,78,1,2,2,8,1,4,"2",6,5,2019,1,1,1,78,4,0,8,0,1,0,2,0,"2","1",6,5,1,1
